environment,seed,factor,factor_value,factor_value_numeric,anchor_value,relative_to_anchor,status,error_message,git_commit,ridge_center,scale,subspace_dimension_K,ensemble_size_M,bootstrap_fraction,calibration_size,calibration_pool_size,per_member_calibration_size,unique_calibration_rows,feature_dimension_p,nominal_n_over_p,unique_n_over_p,layer_scope,direction_family,id_rmse,id_nll,id_total_variance,id_residual,near_rmse,near_nll,near_auroc,mid_rmse,mid_nll,mid_auroc,far_rmse,far_nll,far_auroc,far_spearman,construction_time_sec,gram_rank,gram_min_eig,gram_condition,normalized_ridge,mean_delta_w_norm,notes
InvertedDoublePendulum-v5,11,ridge,0.003,0.003,0.0001,30.0,ok,,70fb480,zero,16.0,20,50,0.05,204,4096,204,199,201,1.0149253731343284,0.9900497512437811,multi,random,0.020135309547185898,-2.766123056411743,0.001375628518871963,0.008202291957938347,NA,NA,NA,NA,NA,NA,0.9739049673080444,1.262377142906189,0.996923475,0.8961206813338951,0.5297074317932129,187,7.337080908889533e-28,54770998.90794369,2.80288355829555e-06,16.064205169677734,
InvertedDoublePendulum-v5,11,layer,first,1,2,0.5,ok,,70fb480,zero,16.0,20,50,0.05,204,4096,204,199,201,1.0149253731343284,0.9900497512437811,first,random,0.022024771198630333,-2.736894130706787,0.0026920423842966557,0.009983814552700558,NA,NA,NA,NA,NA,NA,1.1971626281738281,0.8379606604576111,0.99630985,0.9250096465144216,0.28511929512023926,187,7.337080908889533e-28,1643129938.2383108,9.342970508668311e-08,16.142030715942383,
InvertedDoublePendulum-v5,11,layer,multi,2,2,1.0,ok,,70fb480,zero,16.0,20,50,0.05,204,4096,204,199,201,1.0149253731343284,0.9900497512437811,multi,random,0.022934837266802788,-2.74501895904541,0.003047383390367031,0.009983814552700558,NA,NA,NA,NA,NA,NA,1.1869773864746094,0.8236739635467529,0.9963126999999999,0.9463999039276774,0.5670089721679688,187,7.337080908889533e-28,1643129938.2383108,9.342970508668311e-08,16.064205169677734,
Ant-v5,13,scale,0.25x,2.0,8.0,0.25,ok,,70fb480,zero,2.0,20,50,0.1,409,4096,409,389,201,2.0348258706467663,1.935323383084577,multi,random,0.5487335324287415,-2.010152816772461,0.3671541213989258,0.0239172840680267,NA,NA,NA,NA,NA,NA,1.7735037803649902,1.0936098098754883,0.9982809199999999,0.5936091059749953,1.9361536502838135,184,2.941511664791397e-29,47387758.61371203,2.662349591142141e-06,2.0030059814453125,
Ant-v5,13,scale,0.5x,4.0,8.0,0.5,ok,,70fb480,zero,4.0,20,50,0.1,409,4096,409,389,201,2.0348258706467663,1.935323383084577,multi,random,0.5650300979614258,-1.9639779329299927,0.5592706203460693,0.03808168330005445,NA,NA,NA,NA,NA,NA,2.5267748832702637,0.9992004632949829,0.99849013,0.8322746150652304,0.6596784591674805,192,3.2418525366710107e-29,51272165.48852353,2.106000948586327e-06,4.006011962890625,
Ant-v5,13,scale,1.0x,8.0,8.0,1.0,ok,,70fb480,zero,8.0,20,50,0.1,409,4096,409,389,201,2.0348258706467663,1.935323383084577,multi,random,0.655577540397644,-1.9446690082550049,1.4216011762619019,0.035845532526381424,NA,NA,NA,NA,NA,NA,5.424849510192871,1.3546119928359985,0.99748412,0.8452029441921718,0.5497970581054688,198,9.447254925466776e-29,149397006.29892617,6.344497638788441e-07,8.01202392578125,
Ant-v5,13,scale,2.0x,16.0,8.0,2.0,ok,,70fb480,zero,16.0,20,50,0.1,409,4096,409,389,201,2.0348258706467663,1.935323383084577,multi,random,0.6124651432037354,-1.9837126731872559,1.065323829650879,0.03444426616267845,NA,NA,NA,NA,NA,NA,4.351461887359619,1.2805280685424805,0.99747406,0.8394620611581757,0.5630953311920166,201,0.01875259910743549,6206996.2456441745,8.804963912283845e-08,16.0240478515625,
Ant-v5,13,scale,4.0x,32.0,8.0,4.0,ok,,70fb480,zero,32.0,20,50,0.1,409,4096,409,389,201,2.0348258706467663,1.935323383084577,multi,random,0.6070654392242432,-2.0041310787200928,1.4523385763168335,0.03374169688671585,NA,NA,NA,NA,NA,NA,4.313590049743652,1.6094900369644165,0.9977411,0.8423949001395304,0.5715126991271973,201,0.02373679895332909,32269081.55956762,1.3699191495569855e-08,32.048095703125,
Ant-v5,13,scale,0.75x,6.0,8.0,0.75,ok,,70fb480,zero,6.0,20,50,0.1,409,4096,409,389,201,2.0348258706467663,1.935323383084577,multi,random,0.5871925950050354,-1.9559221267700195,0.7838871479034424,0.05450687769240629,NA,NA,NA,NA,NA,NA,3.2868103981018066,1.1843081712722778,0.9980976,0.7940201004417292,0.5715219974517822,197,3.480159494685727e-29,75705360.5490946,1.228471179081093e-06,6.0090179443359375,
Ant-v5,13,scale,1.5x,12.0,8.0,1.5,ok,,70fb480,zero,12.0,20,50,0.1,409,4096,409,389,201,2.0348258706467663,1.935323383084577,multi,random,0.6390454769134521,-1.973904013633728,1.4330940246582031,0.03878956682004078,NA,NA,NA,NA,NA,NA,5.0381927490234375,1.435699224472046,0.9976984999999999,0.8583041980993416,0.5853712558746338,201,0.001801887766027892,26237249.484324884,2.021842683428753e-07,12.018035888671875,
Ant-v5,13,rank,1,1,20,0.05,ok,,70fb480,zero,8.0,1,50,0.1,409,4096,409,389,201,2.0348258706467663,1.935323383084577,multi,random,0.5769864916801453,-1.9679564237594604,0.5924013257026672,0.03933073835895549,NA,NA,NA,NA,NA,NA,2.9978675842285156,1.174749493598938,0.99852915,0.8386339262259505,0.504014253616333,196,1.2245842631854513e-28,184319932.1559532,5.554699752416067e-07,7.999999523162842,
Ant-v5,13,rank,2,2,20,0.1,ok,,70fb480,zero,8.0,2,50,0.1,409,4096,409,389,201,2.0348258706467663,1.935323383084577,multi,random,0.5752895474433899,-1.9406378269195557,0.8152966499328613,0.050748802743827835,NA,NA,NA,NA,NA,NA,3.157323122024536,1.2234044075012207,0.9979402199999999,0.8763758387381622,0.5069103240966797,200,8.744481919362985e-29,179816750.51655948,5.670914336933462e-07,8.00499439239502,
Ant-v5,13,rank,5,5,20,0.25,ok,,70fb480,zero,8.0,5,50,0.1,409,4096,409,389,201,2.0348258706467663,1.935323383084577,multi,random,0.6043798327445984,-1.9381457567214966,0.8650082349777222,0.03458105372696003,NA,NA,NA,NA,NA,NA,3.8478612899780273,1.2463088035583496,0.99807352,0.8153241270245792,0.5252876281738281,199,6.111720312835418e-29,118446487.22484048,6.271612309918329e-07,8.003310203552246,
Ant-v5,13,rank,20,20,20,1.0,ok,,70fb480,zero,8.0,20,50,0.1,409,4096,409,389,201,2.0348258706467663,1.935323383084577,multi,random,0.655577540397644,-1.9446690082550049,1.4216011762619019,0.035845532526381424,NA,NA,NA,NA,NA,NA,5.424849510192871,1.3546119928359985,0.99748412,0.8452029441921718,0.559647798538208,198,9.447254925466776e-29,149397006.29892617,6.344497638788441e-07,8.01202392578125,
Ant-v5,13,rank,40,40,20,2.0,ok,,70fb480,zero,8.0,40,50,0.1,409,4096,409,389,201,2.0348258706467663,1.935323383084577,multi,random,0.5793749690055847,-1.936061978340149,0.8487535715103149,0.03530155636215738,NA,NA,NA,NA,NA,NA,3.0066537857055664,1.1774189472198486,0.9978514900000001,0.8815022501643115,0.6089122295379639,201,2.5646114587732235e-05,126926677.85892327,5.759103729005628e-07,7.998589038848877,
Ant-v5,13,rank,10,10,20,0.5,ok,,70fb480,zero,8.0,10,50,0.1,409,4096,409,389,201,2.0348258706467663,1.935323383084577,multi,random,0.6232526302337646,-1.9317190647125244,0.8993608951568604,0.07444221965127139,NA,NA,NA,NA,NA,NA,5.0597028732299805,1.2936218976974487,0.9982328199999999,0.8734918213440205,0.5294773578643799,196,6.00881495047012e-29,115126424.28203158,7.071762424238916e-07,8.006702423095703,
Ant-v5,13,rank,15,15,20,0.75,ok,,70fb480,zero,8.0,15,50,0.1,409,4096,409,389,201,2.0348258706467663,1.935323383084577,multi,random,0.5938720703125,-1.9316586256027222,0.8745211362838745,0.03823935669149722,NA,NA,NA,NA,NA,NA,3.727796792984009,1.3204501867294312,0.998135345,0.8422596141541765,0.5824460983276367,197,9.428119898976946e-29,159850606.98354122,5.909173861207895e-07,8.007465362548828,
Ant-v5,13,rank,30,30,20,1.5,ok,,70fb480,zero,8.0,30,50,0.1,409,4096,409,389,201,2.0348258706467663,1.935323383084577,multi,random,0.5869139432907104,-1.939461350440979,0.7964240908622742,0.04273489727489625,NA,NA,NA,NA,NA,NA,3.692168712615967,1.274233102798462,0.9984680499999999,0.8314777705177665,0.5620300769805908,199,7.909449341931208e-29,153061143.24635625,6.095429147052216e-07,8.007068634033203,
Ant-v5,13,bootstrap,0.0,0.0,0.1,0.0,ok,,70fb480,zero,8.0,20,50,0.0,4096,4096,4096,4096,201,20.378109452736318,20.378109452736318,multi,random,0.5442346334457397,-2.063690185546875,0.3629101812839508,0.035845532526381424,NA,NA,NA,NA,NA,NA,3.239464282989502,1.2197479009628296,0.9994672800000001,0.9015819792074578,0.5892908573150635,198,9.447254925466776e-29,149397006.29892617,6.344497638788441e-07,8.01202392578125,
Ant-v5,13,bootstrap,0.05,0.05,0.1,0.5,ok,,70fb480,zero,8.0,20,50,0.05,204,4096,204,199,201,1.0149253731343284,0.9900497512437811,multi,random,0.6032997369766235,-1.8991504907608032,0.9041748642921448,0.035845532526381424,NA,NA,NA,NA,NA,NA,2.9751951694488525,1.1010063886642456,0.99720208,0.8458800850889514,0.9321227073669434,198,9.447254925466776e-29,149397006.29892617,6.344497638788441e-07,8.01202392578125,
Ant-v5,13,bootstrap,0.1,0.1,0.1,1.0,ok,,70fb480,zero,8.0,20,50,0.1,409,4096,409,389,201,2.0348258706467663,1.935323383084577,multi,random,0.655577540397644,-1.9446690082550049,1.4216011762619019,0.035845532526381424,NA,NA,NA,NA,NA,NA,5.424849510192871,1.3546119928359985,0.99748412,0.8452029441921718,0.641094446182251,198,9.447254925466776e-29,149397006.29892617,6.344497638788441e-07,8.01202392578125,
Ant-v5,13,bootstrap,0.2,0.2,0.1,2.0,ok,,70fb480,zero,8.0,20,50,0.2,819,4096,819,742,201,4.074626865671642,3.691542288557214,multi,random,0.5964006185531616,-1.9980028867721558,0.735783040523529,0.035845532526381424,NA,NA,NA,NA,NA,NA,4.780220031738281,1.3286384344100952,0.99847667,0.8463311265469282,0.9879887104034424,198,9.447254925466776e-29,149397006.29892617,6.344497638788441e-07,8.01202392578125,
Ant-v5,13,bootstrap,0.3,0.3,0.1,2.9999999999999996,ok,,70fb480,zero,8.0,20,50,0.3,1228,4096,1228,1061,201,6.109452736318408,5.278606965174129,multi,random,0.5735889077186584,-2.032073736190796,0.5960488319396973,0.035845532526381424,NA,NA,NA,NA,NA,NA,4.013998031616211,1.3103766441345215,0.99905759,0.8725946006370349,1.0168476104736328,198,9.447254925466776e-29,149397006.29892617,6.344497638788441e-07,8.01202392578125,
Ant-v5,13,bootstrap,0.5,0.5,0.1,5.0,ok,,70fb480,zero,8.0,20,50,0.5,2048,4096,2048,1612,201,10.189054726368159,8.019900497512438,multi,random,0.563650369644165,-2.052534341812134,0.5614271759986877,0.035845532526381424,NA,NA,NA,NA,NA,NA,3.9686708450317383,1.367454171180725,0.99920577,0.8507929911212442,0.9331066608428955,198,9.447254925466776e-29,149397006.29892617,6.344497638788441e-07,8.01202392578125,
Ant-v5,13,bootstrap,0.99,0.99,0.1,9.899999999999999,ok,,70fb480,zero,8.0,20,50,0.99,4055,4096,4055,2574,201,20.17412935323383,12.805970149253731,multi,random,0.5583433508872986,-2.0506324768066406,0.5477397441864014,0.035845532526381424,NA,NA,NA,NA,NA,NA,5.6950907707214355,1.5693615674972534,0.9993950399999999,0.9375094328699068,0.9499578475952148,198,9.447254925466776e-29,149397006.29892617,6.344497638788441e-07,8.01202392578125,
Ant-v5,13,bootstrap,0.075,0.075,0.1,0.7499999999999999,ok,,70fb480,zero,8.0,20,50,0.075,307,4096,307,296,201,1.527363184079602,1.472636815920398,multi,random,0.6083725690841675,-1.8943156003952026,1.0320230722427368,0.035845532526381424,NA,NA,NA,NA,NA,NA,4.005797386169434,1.2883669137954712,0.9979790399999998,0.8433025146336747,1.0012364387512207,198,9.447254925466776e-29,149397006.29892617,6.344497638788441e-07,8.01202392578125,
Ant-v5,13,bootstrap,0.15,0.15,0.1,1.4999999999999998,ok,,70fb480,zero,8.0,20,50,0.15,614,4096,614,570,201,3.054726368159204,2.8358208955223883,multi,random,0.5956466794013977,-1.977964997291565,0.9139126539230347,0.035845532526381424,NA,NA,NA,NA,NA,NA,4.057246685028076,1.353930950164795,0.9984198900000001,0.7817182879982183,0.9984304904937744,198,9.447254925466776e-29,149397006.29892617,6.344497638788441e-07,8.01202392578125,
Ant-v5,13,ridge,0.0,0.0,0.0001,0.0,ok,,70fb480,zero,8.0,20,50,0.1,409,4096,409,389,201,2.0348258706467663,1.935323383084577,multi,random,1.403143286705017,-1.6494628190994263,23.1509952545166,0.035959101403386755,NA,NA,NA,NA,NA,NA,25.286378860473633,2.9510276317596436,0.99782928,0.8458252471953275,1.5899367332458496,198,9.447254925466776e-29,1.5813800567210236e+32,0.0,8.01202392578125,
Ant-v5,13,ridge,0.0001,0.0001,0.0001,1.0,ok,,70fb480,zero,8.0,20,50,0.1,409,4096,409,389,201,2.0348258706467663,1.935323383084577,multi,random,0.655577540397644,-1.9446690082550049,1.4216011762619019,0.035845532526381424,NA,NA,NA,NA,NA,NA,5.424849510192871,1.3546119928359985,0.99748412,0.8452029441921718,0.562006950378418,198,9.447254925466776e-29,149397006.29892617,6.344497638788441e-07,8.01202392578125,
Ant-v5,13,ridge,0.001,0.001,0.0001,10.0,ok,,70fb480,zero,8.0,20,50,0.1,409,4096,409,389,201,2.0348258706467663,1.935323383084577,multi,random,0.5552834272384644,-2.0633702278137207,0.3633478879928589,0.03507233243102882,NA,NA,NA,NA,NA,NA,1.8034917116165161,1.7224241495132446,0.99781118,0.5722521194034055,0.5521960258483887,198,9.447254925466776e-29,14939701.52989262,6.344461411610036e-06,8.01202392578125,
Ant-v5,13,ridge,0.01,0.01,0.0001,100.0,ok,,70fb480,zero,8.0,20,50,0.1,409,4096,409,389,201,2.0348258706467663,1.935323383084577,multi,random,0.542354166507721,-2.090759515762329,0.3227136433124542,0.032592493705297605,NA,NA,NA,NA,NA,NA,1.4278123378753662,6.963347434997559,0.9868971,0.2288390713325098,0.6126682758331299,198,9.447254925466776e-29,1493971.052989262,6.34409916257908e-05,8.01202392578125,
Ant-v5,13,ridge,0.1,0.1,0.0001,1000.0,ok,,70fb480,zero,8.0,20,50,0.1,409,4096,409,389,201,2.0348258706467663,1.935323383084577,multi,random,0.537870466709137,-2.1123147010803223,0.31392624974250793,0.030216843612298608,NA,NA,NA,NA,NA,NA,1.382311224937439,10.128913879394531,0.8489766649999999,0.12164311841462076,0.6227951049804688,198,9.447254925466776e-29,149398.0052989262,0.0006340478946133554,8.01202392578125,
Ant-v5,13,ridge,1.0,1.0,0.0001,10000.0,ok,,70fb480,zero,8.0,20,50,0.1,409,4096,409,389,201,2.0348258706467663,1.935323383084577,multi,random,0.5359066128730774,-2.1437735557556152,0.3121858239173889,0.03011666789060312,NA,NA,NA,NA,NA,NA,1.3849278688430786,11.033703804016113,0.7353564250000001,0.12263095365072425,0.5826702117919922,198,9.447254925466776e-29,14940.70052989262,0.006304502735956698,8.01202392578125,
Ant-v5,13,ridge,1e-05,1e-05,0.0001,0.1,ok,,70fb480,zero,8.0,20,50,0.1,409,4096,409,389,201,2.0348258706467663,1.935323383084577,multi,random,1.0028932094573975,-1.7677736282348633,8.596362113952637,0.0359473821574989,NA,NA,NA,NA,NA,NA,14.831297874450684,2.3085975646972656,0.99747555,0.8184503161709584,0.631537675857544,198,9.447254925466776e-29,1493970053.9892619,6.344501261529033e-08,8.01202392578125,
Ant-v5,13,ridge,0.0003,0.0003,0.0001,2.9999999999999996,ok,,70fb480,zero,8.0,20,50,0.1,409,4096,409,389,201,2.0348258706467663,1.935323383084577,multi,random,0.585390567779541,-2.0154476165771484,0.5702733993530273,0.035639622525307196,NA,NA,NA,NA,NA,NA,2.97839093208313,1.0386854410171509,0.9975542000000002,0.8001061206246624,0.708747386932373,198,9.447254925466776e-29,49799002.76630873,1.9033468764805788e-06,8.01202392578125,
Ant-v5,13,ridge,0.003,0.003,0.0001,30.0,ok,,70fb480,zero,8.0,20,50,0.1,409,4096,409,389,201,2.0348258706467663,1.935323383084577,multi,random,0.5464680790901184,-2.0810768604278564,0.3324738144874573,0.03407811349664448,NA,NA,NA,NA,NA,NA,1.519464135169983,3.934663772583008,0.9972534699999999,0.3700412465619631,0.6383399963378906,198,9.447254925466776e-29,4979901.176630873,1.9033142724750992e-05,8.01202392578125,
Ant-v5,13,layer,first,1,2,0.5,ok,,70fb480,zero,8.0,20,50,0.1,409,4096,409,389,201,2.0348258706467663,1.935323383084577,first,random,0.5606883764266968,-2.0841243267059326,0.4909095764160156,0.035845532526381424,NA,NA,NA,NA,NA,NA,2.9395759105682373,0.9091508388519287,0.99803534,0.8311383108883436,0.32328224182128906,198,9.447254925466776e-29,149397006.29892617,6.344497638788441e-07,8.016244888305664,
Ant-v5,13,layer,multi,2,2,1.0,ok,,70fb480,zero,8.0,20,50,0.1,409,4096,409,389,201,2.0348258706467663,1.935323383084577,multi,random,0.655577540397644,-1.9446690082550049,1.4216011762619019,0.035845532526381424,NA,NA,NA,NA,NA,NA,5.424849510192871,1.3546119928359985,0.99748412,0.8452029441921718,0.5548291206359863,198,9.447254925466776e-29,149397006.29892617,6.344497638788441e-07,8.01202392578125,
HalfCheetah-v5,13,scale,0.25x,8.0,32.0,0.25,ok,,70fb480,zero,8.0,20,50,0.3,1228,4096,1228,1061,201,6.109452736318408,5.278606965174129,multi,random,1.2364904880523682,-0.34847721457481384,1.6355453729629517,0.18308587192912343,NA,NA,NA,NA,NA,NA,3.7871739864349365,1.979853868484497,0.99298477,0.1879208375031547,1.9866299629211426,201,7.777459397272527,1415061.394483974,9.341679288361908e-10,8.000495910644531,
HalfCheetah-v5,13,scale,0.5x,16.0,32.0,0.5,ok,,70fb480,zero,16.0,20,50,0.3,1228,4096,1228,1061,201,6.109452736318408,5.278606965174129,multi,random,1.2509982585906982,-0.3116399049758911,2.0613934993743896,0.20191349956248686,NA,NA,NA,NA,NA,NA,3.8238136768341064,2.141279697418213,0.9944020699999999,0.1817585310923117,0.5618247985839844,201,9.260168172939153,2416825.551673264,4.5589356960198793e-10,16.000991821289062,
HalfCheetah-v5,13,scale,1.0x,32.0,32.0,1.0,ok,,70fb480,zero,32.0,20,50,0.3,1228,4096,1228,1061,201,6.109452736318408,5.278606965174129,multi,random,1.2617512941360474,-0.2902670204639435,2.308220148086548,0.21275492573383825,NA,NA,NA,NA,NA,NA,3.8881826400756836,2.0991177558898926,0.9933042499999999,0.24046463451153194,0.5565171241760254,201,10.591680914162303,6306582.895147719,1.5321655538210877e-10,32.001983642578125,
HalfCheetah-v5,13,scale,2.0x,64.0,32.0,2.0,ok,,70fb480,zero,64.0,20,50,0.3,1228,4096,1228,1061,201,6.109452736318408,5.278606965174129,multi,random,1.2654588222503662,-0.28515946865081787,2.5480387210845947,0.21933888026747908,NA,NA,NA,NA,NA,NA,3.7681939601898193,2.153703212738037,0.9917642900000001,0.15434606522870192,0.5683963298797607,201,12.610352072372645,19467353.41812685,4.208892954162864e-11,64.00396728515625,
HalfCheetah-v5,13,scale,4.0x,128.0,32.0,4.0,ok,,70fb480,zero,128.0,20,50,0.3,1228,4096,1228,1061,201,6.109452736318408,5.278606965174129,multi,random,1.2687008380889893,-0.28799697756767273,2.2963032722473145,0.22315820524887245,NA,NA,NA,NA,NA,NA,4.118231773376465,2.344315528869629,0.9929997899999999,0.30753726518414043,0.615502119064331,201,12.580340915552604,76602346.43139848,1.0797603363260694e-11,128.0079345703125,
HalfCheetah-v5,13,scale,0.75x,24.0,32.0,0.75,ok,,70fb480,zero,24.0,20,50,0.3,1228,4096,1228,1061,201,6.109452736318408,5.278606965174129,multi,random,1.2574708461761475,-0.29444053769111633,2.415571451187134,0.20972139824842398,NA,NA,NA,NA,NA,NA,4.0641045570373535,2.225172758102417,0.9942334,0.4041530979012306,0.562415361404419,201,9.469793612577657,4318730.859812721,2.496283443795768e-10,24.001487731933594,
HalfCheetah-v5,13,scale,1.5x,48.0,32.0,1.5,ok,,70fb480,zero,48.0,20,50,0.3,1228,4096,1228,1061,201,6.109452736318408,5.278606965174129,multi,random,1.266186237335205,-0.2828809320926666,2.13948917388916,0.21841911206576836,NA,NA,NA,NA,NA,NA,3.895678758621216,2.1822330951690674,0.99359952,0.26072456363281,0.5902843475341797,201,12.032464220621481,11726900.544361845,7.29318571635228e-11,48.00297546386719,
HalfCheetah-v5,13,rank,1,1,20,0.05,ok,,70fb480,zero,32.0,1,50,0.3,1228,4096,1228,1061,201,6.109452736318408,5.278606965174129,multi,random,1.2938884496688843,-0.2622229754924774,1.9557139873504639,0.21085680136528248,NA,NA,NA,NA,NA,NA,4.073500156402588,2.165984630584717,0.992427465,0.2663814863482123,0.5293087959289551,201,10.887617376410004,5469092.178634413,1.7036653651589158e-10,31.999998092651367,
HalfCheetah-v5,13,rank,2,2,20,0.1,ok,,70fb480,zero,32.0,2,50,0.3,1228,4096,1228,1061,201,6.109452736318408,5.278606965174129,multi,random,1.2681821584701538,-0.2861768901348114,2.0436666011810303,0.21102283827728052,NA,NA,NA,NA,NA,NA,3.882871150970459,2.063053607940674,0.99412278,0.245239455467866,0.5568411350250244,201,11.062825245584612,5065500.094912774,1.8380893244448689e-10,32.02625274658203,
HalfCheetah-v5,13,rank,5,5,20,0.25,ok,,70fb480,zero,32.0,5,50,0.3,1228,4096,1228,1061,201,6.109452736318408,5.278606965174129,multi,random,1.2576870918273926,-0.2907503843307495,2.038071632385254,0.20971749890895133,NA,NA,NA,NA,NA,NA,3.796445846557617,1.9919666051864624,0.99485161,0.20071378465513784,0.5680255889892578,201,11.238168224667573,5696958.238652041,1.5666976977485743e-10,32.072608947753906,
HalfCheetah-v5,13,rank,20,20,20,1.0,ok,,70fb480,zero,32.0,20,50,0.3,1228,4096,1228,1061,201,6.109452736318408,5.278606965174129,multi,random,1.2617512941360474,-0.2902670204639435,2.308220148086548,0.21275492573383825,NA,NA,NA,NA,NA,NA,3.8881826400756836,2.0991177558898926,0.9933042499999999,0.24046463451153194,0.5562829971313477,201,10.591680914162303,6306582.895147719,1.5321655538210877e-10,32.001983642578125,
HalfCheetah-v5,13,rank,40,40,20,2.0,ok,,70fb480,zero,32.0,40,50,0.3,1228,4096,1228,1061,201,6.109452736318408,5.278606965174129,multi,random,1.2604336738586426,-0.28736141324043274,2.1363444328308105,0.21311751283278826,NA,NA,NA,NA,NA,NA,3.8629074096679688,2.1414811611175537,0.99418816,0.21338321937295338,0.6101574897766113,201,10.328591972473927,6020864.158450154,1.5428545290336762e-10,32.02582550048828,
HalfCheetah-v5,13,rank,10,10,20,0.5,ok,,70fb480,zero,32.0,10,50,0.3,1228,4096,1228,1061,201,6.109452736318408,5.278606965174129,multi,random,1.2721836566925049,-0.28190046548843384,3.3007912635803223,0.20714050900140146,NA,NA,NA,NA,NA,NA,3.9553110599517822,2.0854899883270264,0.99047429,0.3085769686743983,0.5521800518035889,201,11.305970826105169,5831005.95885603,1.5955850240389142e-10,32.09043884277344,
HalfCheetah-v5,13,rank,15,15,20,0.75,ok,,70fb480,zero,32.0,15,50,0.3,1228,4096,1228,1061,201,6.109452736318408,5.278606965174129,multi,random,1.2581599950790405,-0.28978341817855835,2.0872600078582764,0.20658054466338494,NA,NA,NA,NA,NA,NA,3.8143720626831055,2.098515510559082,0.9936336299999999,0.18516381610130464,0.54953932762146,201,10.918681394291127,5745416.529566554,1.637474350034597e-10,32.092002868652344,
HalfCheetah-v5,13,rank,30,30,20,1.5,ok,,70fb480,zero,32.0,30,50,0.3,1228,4096,1228,1061,201,6.109452736318408,5.278606965174129,multi,random,1.2602683305740356,-0.2882513105869293,2.2537107467651367,0.21060876461055575,NA,NA,NA,NA,NA,NA,3.827491044998169,2.106358766555786,0.99226659,0.2116207905020171,0.6031575202941895,201,10.468467991441536,6579532.157718997,1.4438252614422454e-10,32.04203796386719,
HalfCheetah-v5,13,bootstrap,0.0,0.0,0.3,0.0,ok,,70fb480,zero,32.0,20,50,0.0,4096,4096,4096,4096,201,20.378109452736318,20.378109452736318,multi,random,1.2513326406478882,-0.3165576159954071,1.4976226091384888,0.21275492573383825,NA,NA,NA,NA,NA,NA,3.6482837200164795,3.1176657676696777,0.9952956299999999,0.09955575420705087,0.5974893569946289,201,10.591680914162303,6306582.895147719,1.5321655538210877e-10,32.001983642578125,
HalfCheetah-v5,13,bootstrap,0.05,0.05,0.3,0.16666666666666669,ok,,70fb480,zero,32.0,20,50,0.05,204,4096,204,199,201,1.0149253731343284,0.9900497512437811,multi,random,118.78884887695312,4.358958721160889,546111.1875,0.21275492573383825,NA,NA,NA,NA,NA,NA,752.548583984375,7.922020435333252,0.9841036900000001,0.9621045964554774,0.970895528793335,201,10.591680914162303,6306582.895147719,1.5321655538210877e-10,32.001983642578125,
HalfCheetah-v5,13,bootstrap,0.1,0.1,0.3,0.33333333333333337,ok,,70fb480,zero,32.0,20,50,0.1,409,4096,409,389,201,2.0348258706467663,1.935323383084577,multi,random,1.467738389968872,-0.1414109319448471,19.125822067260742,0.21275492573383825,NA,NA,NA,NA,NA,NA,7.277221202850342,3.166452169418335,0.9926137700000001,0.7949724133496486,0.9646224975585938,201,10.591680914162303,6306582.895147719,1.5321655538210877e-10,32.001983642578125,
HalfCheetah-v5,13,bootstrap,0.2,0.2,0.3,0.6666666666666667,ok,,70fb480,zero,32.0,20,50,0.2,819,4096,819,742,201,4.074626865671642,3.691542288557214,multi,random,1.2763680219650269,-0.2630263864994049,3.3991148471832275,0.21275492573383825,NA,NA,NA,NA,NA,NA,4.149326801300049,2.236144781112671,0.9935138200000001,0.39338773944013855,0.9667720794677734,201,10.591680914162303,6306582.895147719,1.5321655538210877e-10,32.001983642578125,
HalfCheetah-v5,13,bootstrap,0.3,0.3,0.3,1.0,ok,,70fb480,zero,32.0,20,50,0.3,1228,4096,1228,1061,201,6.109452736318408,5.278606965174129,multi,random,1.2617512941360474,-0.2902670204639435,2.308220148086548,0.21275492573383825,NA,NA,NA,NA,NA,NA,3.8881826400756836,2.0991177558898926,0.9933042499999999,0.24046463451153194,0.5558474063873291,201,10.591680914162303,6306582.895147719,1.5321655538210877e-10,32.001983642578125,
HalfCheetah-v5,13,bootstrap,0.5,0.5,0.3,1.6666666666666667,ok,,70fb480,zero,32.0,20,50,0.5,2048,4096,2048,1612,201,10.189054726368159,8.019900497512438,multi,random,1.2543308734893799,-0.3047790825366974,1.799400806427002,0.21275492573383825,NA,NA,NA,NA,NA,NA,3.7347140312194824,2.251222848892212,0.9942284299999999,0.1397773722010317,0.8941338062286377,201,10.591680914162303,6306582.895147719,1.5321655538210877e-10,32.001983642578125,
HalfCheetah-v5,13,bootstrap,0.99,0.99,0.3,3.3000000000000003,ok,,70fb480,zero,32.0,20,50,0.99,4055,4096,4055,2574,201,20.17412935323383,12.805970149253731,multi,random,1.2516651153564453,-0.3136407434940338,1.5715246200561523,0.21275492573383825,NA,NA,NA,NA,NA,NA,3.6454100608825684,2.736459255218506,0.99478267,0.0962023643203325,0.9755845069885254,201,10.591680914162303,6306582.895147719,1.5321655538210877e-10,32.001983642578125,
HalfCheetah-v5,13,bootstrap,0.075,0.075,0.3,0.25,ok,,70fb480,zero,32.0,20,50,0.075,307,4096,307,296,201,1.527363184079602,1.472636815920398,multi,random,3.4516868591308594,0.059582799673080444,410.2173767089844,0.21275492573383825,NA,NA,NA,NA,NA,NA,22.594881057739258,4.408807754516602,0.98911657,0.9339369911157753,1.014070987701416,201,10.591680914162303,6306582.895147719,1.5321655538210877e-10,32.001983642578125,
