r_target,realized_r_median,realized_r_min,realized_r_max,lambda,M,n_cal,top1,top1_std,delta_top1_pp,lcb_pp,ucb_pp,bootstrap_point_pp,seed_spread_pp,top5,nll,nll_std,ece,ece_std,brier,base_agreement,mean_pred_entropy,logit_mse_mean,logit_mse_median,logit_mse_p90,logit_mse_p95,logit_mse_p99,calib_residual,heldout_cls_residual,unc_top1,unc_delta_top1_pp,unc_nll,unc_ece,unc_base_agreement,unc_logit_mse_median,unc_logit_mse_p99,all_finite,pathology,pass_strict,pass_primary,pass_relaxed
2.0,2.0000098693897583,1.1618500450610838,2.5178859720833526,0.001,10,32768,0.9296468098958334,0.0004933412944735572,-0.858561197916663,-1.07421875,-0.6551106770833334,-0.8585611979166667,0.09765625,0.9933675130208334,0.23958584226169052,0.001287232517370671,0.00995315487079926,0.0006610972030098497,0.10358445619814682,0.9808756510416666,0.24609273283777267,0.03316391628376303,0.015951635800886124,0.09001884001841672,0.12389112485014765,0.18911626855370847,0.374891609899759,0.440337556944091,0.9346516927083334,-0.35807291666666297,0.3330610057959222,0.084785150792881,0.9808756510416666,0.16991730621179557,0.7697495297676507,True,,False,False,False
2.0,2.0000098693897583,1.1618500450610838,2.5178859720833526,0.01,10,32768,0.9296468098958334,0.0004933412944735572,-0.858561197916663,-1.07421875,-0.6551106770833334,-0.8585611979166667,0.09765625,0.9933675130208334,0.23958427614154018,0.0012869147168100795,0.009953222248351795,0.0006610668807204849,0.10358390310887482,0.9808756510416666,0.24609176772416438,0.033162414133290775,0.015951818675117153,0.09001156412953898,0.12387935210451774,0.18909960033009623,0.3748916269393015,0.44033003611864246,0.9346516927083334,-0.35807291666666297,0.3330610057959222,0.084785150792881,0.9808756510416666,0.16991730621179557,0.7697495297676507,True,,False,False,False
2.0,2.0000098693897583,1.1618500450610838,2.5178859720833526,0.1,10,32768,0.9296468098958334,0.0004933412944735572,-0.858561197916663,-1.07421875,-0.6551106770833334,-0.8585611979166667,0.09765625,0.9933675130208334,0.23956916930457306,0.0012843490008930313,0.009953788715357575,0.0006607555760491664,0.10357862233690092,0.9808756510416666,0.24608387070634966,0.03314870474913969,0.015952948042346097,0.08995144266581011,0.12383830765171831,0.18897945471229002,0.3748931098628599,0.4402582095697439,0.9346516927083334,-0.35807291666666297,0.3330610057959222,0.084785150792881,0.9808756510416666,0.16991730621179557,0.7697495297676507,True,,False,False,False
2.0,2.0000098693897583,1.1618500450610838,2.5178859720833526,1.0,10,32768,0.9297281901041666,0.0004933412944735572,-0.850423177083337,-1.0660807291666665,-0.64697265625,-0.8504231770833334,0.09765625,0.9933268229166666,0.23942704060664777,0.0012699274753145767,0.01007336693965221,0.0006002872354303704,0.10352697116785727,0.98095703125,0.24605828358925474,0.03305041187451468,0.015916905821011317,0.08960655344136897,0.12343038313699366,0.18832317983327007,0.3749674279912277,0.4397139597592426,0.9346516927083334,-0.35807291666666297,0.3330610057959222,0.084785150792881,0.9808756510416666,0.16991730621179557,0.7697495297676507,True,,False,False,False
2.0,2.0000098693897583,1.1618500450610838,2.5178859720833526,10.0,10,32768,0.9300537109375,0.000559396447138164,-0.81787109375,-1.0294596354166667,-0.6184895833333334,-0.81787109375,0.10986328125,0.9933675130208334,0.2382061709390054,0.001244615122655452,0.009589719044326579,0.0007976101351673902,0.10304921568074032,0.9811604817708334,0.24671313408640852,0.03271726902457598,0.015860929439438818,0.08832595053520888,0.12156671599535762,0.18580188373571907,0.3768165277590585,0.4377925765535271,0.9346516927083334,-0.35807291666666297,0.3330610057959222,0.084785150792881,0.9808756510416666,0.16991730621179557,0.7697495297676507,True,,False,False,False
2.0,2.0000098693897583,1.1618500450610838,2.5178859720833526,100.0,10,32768,0.9317626953125,0.0001220703125,-0.64697265625,-0.8382161458333334,-0.46773274739583626,-0.6469726562500001,0.0244140625,0.9937744140625,0.23230589329391851,0.0010990493413794511,0.008138534601355952,0.0010670445970940366,0.10040267607621016,0.9838053385416666,0.2607466252021734,0.035254043558372784,0.017704647354866907,0.09380430637691771,0.1273948758530824,0.1957331473642829,0.4077130255726918,0.45587439668406676,0.9346516927083334,-0.35807291666666297,0.3330610057959222,0.084785150792881,0.9808756510416666,0.16991730621179557,0.7697495297676507,True,,False,False,True
2.0,2.0000098693897583,1.1618500450610838,2.5178859720833526,1000.0,10,32768,0.9351806640625,0.0009991885707852112,-0.30517578125,-0.45979817708333337,-0.1546223958333334,-0.30517578125000006,0.1953125,0.9939371744791666,0.23208507651814494,0.0007134402341206699,0.014581294334555414,0.0015636169467044664,0.09707911914319285,0.9875895182291666,0.3745895477730509,0.062151544260274756,0.03460644605680782,0.1575251583189721,0.20682936872106608,0.307144595343753,0.6130050892195437,0.643265667301611,0.9346516927083334,-0.35807291666666297,0.3330610057959222,0.084785150792881,0.9808756510416666,0.16991730621179557,0.7697495297676507,True,,False,True,True
2.0,2.0000098693897583,1.1618500450610838,2.5178859720833526,10000.0,10,32768,0.9360758463541666,0.001100891052935277,-0.21565755208333703,-0.37841796875,-0.06103515625000008,-0.2156575520833334,0.2197265625,0.9932047526041666,0.27589284412499143,0.0024336932500502962,0.056967378763524944,0.0010008546781871874,0.1042097608097916,0.9853922526041666,0.7335448845617177,0.1218042010136227,0.07844511244559892,0.2857571545025314,0.3624071357483845,0.520967206241149,0.9917798126731939,1.0039501817094874,0.9346516927083334,-0.35807291666666297,0.3330610057959222,0.084785150792881,0.9808756510416666,0.16991730621179557,0.7697495297676507,True,ece_0.057_vs_base_0.010,False,False,False
2.125,2.125010414975413,1.2344656202378288,2.675253868605816,0.001,10,32768,0.92919921875,0.000559396447138164,-0.9033203125,-1.1191813151041667,-0.69580078125,-0.9033203125000002,0.10986328125,0.9932454427083334,0.24200316490629636,0.0013849274166548994,0.0101217937331233,0.0004529507673222213,0.10444133735693702,0.9798583984375,0.2480292049817988,0.03567276231326206,0.017414397273837368,0.09633855465661806,0.13201926144161713,0.20131147437196448,0.38713554050600646,0.4538853080634633,0.93359375,-0.4638671875,0.37404119369968863,0.10847834955766111,0.9784749348958334,0.20376927241371603,0.852817879653294,True,,False,False,False
2.125,2.125010414975413,1.2344656202378288,2.675253868605816,0.01,10,32768,0.92919921875,0.000559396447138164,-0.9033203125,-1.1191813151041667,-0.69580078125,-0.9033203125000002,0.10986328125,0.9932861328125,0.24200172504121795,0.0013846295316724167,0.01012182407226944,0.00045299291892473664,0.10444083076861466,0.9798583984375,0.2480283706625711,0.03567140117830301,0.01741525533970231,0.09633534702735515,0.13200258034206525,0.2013064348059539,0.38713555269359484,0.45387887332464477,0.93359375,-0.4638671875,0.37404119369968863,0.10847834955766111,0.9784749348958334,0.20376927241371603,0.852817879653294,True,,False,False,False
2.125,2.125010414975413,1.2344656202378288,2.675253868605816,0.1,10,32768,0.92919921875,0.000559396447138164,-0.9033203125,-1.1191813151041667,-0.69580078125,-0.9033203125000002,0.10986328125,0.9932861328125,0.24198789011495656,0.0013823184854426756,0.010122032969186068,0.0004532925854285842,0.10443600134001434,0.9798583984375,0.2480216761315721,0.035658892638543466,0.017411353189048646,0.09629923381570278,0.1319334056961433,0.201246139486055,0.3871366433943657,0.4538169343080994,0.93359375,-0.4638671875,0.37404119369968863,0.10847834955766111,0.9784749348958334,0.20376927241371603,0.852817879653294,True,,False,False,False
2.125,2.125010414975413,1.2344656202378288,2.675253868605816,1.0,10,32768,0.9290364583333334,0.00030720354961225385,-0.919596354166663,-1.1354573567708333,-0.7120768229166666,-0.9195963541666667,0.06103515625,0.9932454427083334,0.2418568790732587,0.0013697004193992872,0.010270188686616189,0.0006558069295501164,0.10438889338336403,0.9797770182291666,0.2480016830239302,0.035566630166791124,0.017379482144471943,0.09599992144071484,0.13155855173407907,0.20091731796310489,0.3871965910745252,0.45333292198299996,0.93359375,-0.4638671875,0.37404119369968863,0.10847834955766111,0.9784749348958334,0.20376927241371603,0.852817879653294,True,,False,False,False
2.125,2.125010414975413,1.2344656202378288,2.675253868605816,10.0,10,32768,0.9294840494791666,0.00039240115401175757,-0.874837239583337,-1.0904947916666667,-0.6711832682291694,-0.8748372395833334,0.0732421875,0.9932861328125,0.2407130778869484,0.0013525596406730883,0.009851454887766113,0.0007673235236010055,0.10394844731410217,0.9802652994791666,0.24867510312701022,0.03524703507802217,0.01731939841426332,0.09483057995309045,0.12998401843750873,0.19821084955242052,0.3888521172985329,0.4515699414459788,0.93359375,-0.4638671875,0.37404119369968863,0.10847834955766111,0.9784749348958334,0.20376927241371603,0.852817879653294,True,,False,False,False
2.125,2.125010414975413,1.2344656202378288,2.675253868605816,100.0,10,32768,0.9315185546875,0.0,-0.67138671875,-0.8707682291666666,-0.4801432291666667,-0.67138671875,0.0,0.9934895833333334,0.23495554393219345,0.0012230949763152445,0.009439141194711531,0.0005293232563309991,0.101395037078165,0.982666015625,0.26338007846736833,0.038004447632973656,0.019245662873621915,0.10077106051547557,0.13708104617613845,0.20947571726095324,0.41891951626074997,0.46974418318872724,0.93359375,-0.4638671875,0.37404119369968863,0.10847834955766111,0.9784749348958334,0.20376927241371603,0.852817879653294,True,,False,False,True
2.125,2.125010414975413,1.2344656202378288,2.675253868605816,1000.0,10,32768,0.9342447916666666,0.0009162052611651776,-0.39876302083333703,-0.5615234375000002,-0.2400716145833334,-0.39876302083333337,0.18310546875,0.9938151041666666,0.23559989436307882,0.0007690333429370798,0.015325341871257484,0.0011415782306729964,0.09812182535144705,0.9864501953125,0.3899884917795193,0.06836325554945653,0.038179453749817814,0.17318851032683158,0.22662058458067905,0.3359889773720747,0.6365529635311584,0.6705615579964088,0.93359375,-0.4638671875,0.37404119369968863,0.10847834955766111,0.9784749348958334,0.20376927241371603,0.852817879653294,True,,False,False,True
2.125,2.125010414975413,1.2344656202378288,2.675253868605816,10000.0,10,32768,0.9355875651041666,0.0007848023080235151,-0.26448567708333703,-0.42724609375,-0.1057942708333334,-0.26448567708333337,0.146484375,0.9929606119791666,0.2909830989678366,0.0024769063340018584,0.06729604706984604,0.0014155478409174787,0.10811701654600729,0.9844970703125,0.8235782858468378,0.1390323749846436,0.09147305545617955,0.32242514797191263,0.4055739005504074,0.5786216394970466,1.0694237682874783,1.0841383507462246,0.93359375,-0.4638671875,0.37404119369968863,0.10847834955766111,0.9784749348958334,0.20376927241371603,0.852817879653294,True,ece_0.067_vs_base_0.010,False,False,False
2.25,2.250011062888178,1.3070812796323612,2.832621765193181,0.001,10,32768,0.9285888671875,0.00044013077093066273,-0.96435546875,-1.1881510416666667,-0.7486979166666666,-0.96435546875,0.08544921875,0.9932861328125,0.2442115394459267,0.0014485590706983106,0.0105936438805073,0.0010646209508385093,0.1052101673889529,0.9788411458333334,0.24952000167164665,0.038080394848830114,0.018894235982399473,0.10224864142083108,0.1397261100949787,0.21229425683195244,0.3981677907692969,0.46600518572411453,0.9321695963541666,-0.606282552083337,0.4235549902098179,0.13540614129052,0.975830078125,0.2405696568499298,0.9302475168379504,True,,False,False,False
2.25,2.250011062888178,1.3070812796323612,2.832621765193181,0.01,10,32768,0.9285888671875,0.00044013077093066273,-0.96435546875,-1.1881510416666667,-0.7486979166666666,-0.96435546875,0.08544921875,0.9932861328125,0.24421023544269368,0.0014482896633170685,0.010519001962273565,0.0010419493809976615,0.10520970659882252,0.9788411458333334,0.2495192796161312,0.03807916660363735,0.018894256142311366,0.10225086804938166,0.13971598124669293,0.21228472580558155,0.3981677995778192,0.4659996593208399,0.9321695963541666,-0.606282552083337,0.4235549902098179,0.13540614129052,0.975830078125,0.2405696568499298,0.9302475168379504,True,,False,False,False
2.25,2.250011062888178,1.3070812796323612,2.832621765193181,0.1,10,32768,0.9286295572916666,0.00046215074428713164,-0.960286458333337,-1.18408203125,-0.74462890625,-0.9602864583333336,0.08544921875,0.9932861328125,0.24419777672335827,0.0014463519250715808,0.010576061619981666,0.0010167220193496316,0.10520536236206783,0.9789225260416666,0.24951359174469845,0.038067819221923524,0.018891836770069222,0.10221318215572955,0.13967451722809016,0.21215377084503148,0.398168604697603,0.4659461336907213,0.9321695963541666,-0.606282552083337,0.4235549902098179,0.13540614129052,0.975830078125,0.2405696568499298,0.9302475168379504,True,,False,False,False
2.25,2.250011062888178,1.3070812796323612,2.832621765193181,1.0,10,32768,0.9287516276041666,0.0003072035496122538,-0.948079427083337,-1.1678059895833335,-0.7324218750000002,-0.9480794270833334,0.06103515625,0.9932454427083334,0.2440789415890403,0.001436783192075684,0.010540452244200124,0.0009331518199689684,0.10516295493360227,0.9790852864583334,0.24949842239446038,0.03798209780456124,0.01885713522644018,0.10197876763069302,0.1392324676794208,0.21173485784977478,0.3982165792384458,0.4655164037027548,0.9321695963541666,-0.606282552083337,0.4235549902098179,0.13540614129052,0.975830078125,0.2405696568499298,0.9302475168379504,True,,False,False,False
2.25,2.250011062888178,1.3070812796323612,2.832621765193181,10.0,10,32768,0.9290364583333334,0.00030720354961225385,-0.919596354166663,-1.1393229166666667,-0.7080078125000001,-0.9195963541666667,0.06103515625,0.9931640625,0.24302184681082037,0.0014352808006290801,0.010260983747932086,0.0008512481250159592,0.10476197348343909,0.9793701171875,0.25017131002208143,0.037678854487819956,0.018783528554688702,0.10079730456095172,0.13764549803505263,0.20975828309573605,0.39968379028326345,0.4638968230318284,0.9321695963541666,-0.606282552083337,0.4235549902098179,0.13540614129052,0.975830078125,0.2405696568499298,0.9302475168379504,True,,False,False,False
2.25,2.250011062888178,1.3070812796323612,2.832621765193181,100.0,10,32768,0.9309488932291666,0.0003523866389096837,-0.728352864583337,-0.9318033854166667,-0.5289713541666667,-0.7283528645833333,0.06103515625,0.9933268229166666,0.23748293737743417,0.0013524401920965558,0.00875389793403327,0.0009445143864544955,0.10233799624017205,0.9817301432291666,0.26527449921298146,0.04062959004495983,0.020741455002259,0.10736526206716368,0.1458255747113605,0.22219569214710386,0.4287039126489344,0.48196635849212516,0.9321695963541666,-0.606282552083337,0.4235549902098179,0.13540614129052,0.975830078125,0.2405696568499298,0.9302475168379504,True,,False,False,True
2.25,2.250011062888178,1.3070812796323612,2.832621765193181,1000.0,10,32768,0.93408203125,0.0008544921875,-0.4150390625,-0.5818684895833334,-0.25227864583333337,-0.4150390625,0.15869140625,0.9936116536458334,0.2390170201230596,0.0008625937698927289,0.01640045473116715,0.0010420297045431904,0.0991735991287816,0.9859212239583334,0.403682771614885,0.07450586292480786,0.041749414214125806,0.18857186621383393,0.2458892657731322,0.3637047032113621,0.657623607325536,0.6954634776423353,0.9321695963541666,-0.606282552083337,0.4235549902098179,0.13540614129052,0.975830078125,0.2405696568499298,0.9302475168379504,True,,False,False,True
2.25,2.250011062888178,1.3070812796323612,2.832621765193181,10000.0,10,32768,0.9352213541666666,0.0008127841941503165,-0.30110677083333703,-0.46386718750000017,-0.1383463541666668,-0.30110677083333337,0.15869140625,0.9925944010416666,0.3072997301955896,0.0024082365252670337,0.07811748296933298,0.0012266011427773751,0.11256658854737671,0.9836832682291666,0.9166478248606827,0.15696066206937745,0.10555876794570396,0.35917890039346306,0.44902892953221185,0.6338523035977045,1.1463636863608293,1.1639666700561957,0.9321695963541666,-0.606282552083337,0.4235549902098179,0.13540614129052,0.975830078125,0.2405696568499298,0.9302475168379504,True,ece_0.078_vs_base_0.010,False,False,False
2.5,2.5000123102668397,1.4523125140868884,3.1473575583715094,0.001,10,32768,0.927734375,0.0003662109375,-1.0498046875,-1.2817382812500002,-0.8219401041666666,-1.0498046875,0.0732421875,0.9928792317708334,0.24798972547287856,0.001472891575887385,0.010531146977507068,0.00046126004426116533,0.10649414767624515,0.9776611328125,0.25129071568410105,0.04246059094513726,0.02177342621772842,0.11262077381252532,0.15299904751577442,0.2309288445819795,0.4165040238929339,0.48587042678096903,0.928466796875,-0.9765625,0.5503800585507828,0.19828160258047758,0.9698079427083334,0.3196191322806174,1.0761661948454997,True,,False,False,False
2.5,2.5000123102668397,1.4523125140868884,3.1473575583715094,0.01,10,32768,0.927734375,0.0003662109375,-1.0498046875,-1.2817382812500002,-0.8219401041666666,-1.0498046875,0.0732421875,0.9928792317708334,0.24798869880122024,0.0014727154619067738,0.01053118428136182,0.0004612385247687789,0.1064937906595456,0.9776611328125,0.2512901394290988,0.04245960012650116,0.021772184479231044,0.11261087967252498,0.152991411580612,0.23092628877114754,0.41650402860463,0.48586634806750445,0.928466796875,-0.9765625,0.5503800585507828,0.19828160258047758,0.9698079427083334,0.3196191322806174,1.0761661948454997,True,,False,False,False
2.5,2.5000123102668397,1.4523125140868884,3.1473575583715094,0.1,10,32768,0.927734375,0.0003662109375,-1.0498046875,-1.2817382812500002,-0.8219401041666666,-1.0498046875,0.0732421875,0.9928792317708334,0.24797900571963027,0.0014716992280795328,0.010531425791659055,0.00046110500625083574,0.1064904171537459,0.9776611328125,0.25128591290453706,0.042450379802745526,0.02177161934114753,0.11257750650023914,0.15292172309287125,0.23085708934734553,0.4165044724957627,0.48582647649153704,0.928466796875,-0.9765625,0.5503800585507828,0.19828160258047758,0.9698079427083334,0.3196191322806174,1.0761661948454997,True,,False,False,False
2.5,2.5000123102668397,1.4523125140868884,3.1473575583715094,1.0,10,32768,0.9277750651041666,0.00030720354961225385,-1.045735677083337,-1.28173828125,-0.8178710937500002,-1.0457356770833335,0.06103515625,0.9928792317708334,0.2478850637291988,0.0014695253235816185,0.010673891677335796,0.0005490036427421334,0.10645714387230687,0.9777018229166666,0.25127770454063586,0.042378240718958564,0.021742875452345434,0.11238822770271688,0.1525419351039273,0.23043775814862202,0.4165347506665767,0.4854910470319749,0.928466796875,-0.9765625,0.5503800585507828,0.19828160258047758,0.9698079427083334,0.3196191322806174,1.0761661948454997,True,,False,False,False
2.5,2.5000123102668397,1.4523125140868884,3.1473575583715094,10.0,10,32768,0.927978515625,0.0003229676893389393,-1.025390625,-1.25732421875,-0.8015950520833334,-1.0253906250000002,0.06103515625,0.9930013020833334,0.24701024153585158,0.001509660112283977,0.010645759760267196,0.0011422312698776054,0.10613372959806615,0.9780680338541666,0.2519113838398524,0.04211350497733966,0.0216652994430363,0.11144047789057532,0.15128247547669138,0.2286243861108499,0.417657351365379,0.4841270668547073,0.928466796875,-0.9765625,0.5503800585507828,0.19828160258047758,0.9698079427083334,0.3196191322806174,1.0761661948454997,True,,False,False,False
2.5,2.5000123102668397,1.4523125140868884,3.1473575583715094,100.0,10,32768,0.9295654296875,0.0007425247229367944,-0.86669921875,-1.0823567708333333,-0.6632486979166667,-0.86669921875,0.13427734375,0.9931640625,0.2420588097444644,0.0015899079017836723,0.00854106704802947,0.0009562349974575274,0.10402782714895158,0.980224609375,0.26706440348774585,0.045354429617853076,0.023553010384132832,0.11911831320727069,0.16121385497581156,0.24371837059228948,0.4441211541855737,0.5014824994731405,0.928466796875,-0.9765625,0.5503800585507828,0.19828160258047758,0.9698079427083334,0.3196191322806174,1.0761661948454997,True,,False,False,False
2.5,2.5000123102668397,1.4523125140868884,3.1473575583715094,1000.0,10,32768,0.93359375,0.0009991885707852112,-0.4638671875,-0.6388346354166667,-0.2848307291666668,-0.4638671875,0.1953125,0.9934488932291666,0.24527744709843446,0.0011971812007197868,0.018413628912041558,0.0016780203723716944,0.10121170453099577,0.9843343098958334,0.4250098974617571,0.08624428114756831,0.048814949600438064,0.217893017393794,0.28243227182127667,0.414612699864841,0.6921170232666943,0.7375906424479259,0.928466796875,-0.9765625,0.5503800585507828,0.19828160258047758,0.9698079427083334,0.3196191322806174,1.0761661948454997,True,,False,False,True
2.5,2.5000123102668397,1.4523125140868884,3.1473575583715094,10000.0,10,32768,0.9342447916666666,0.0006723108578230105,-0.39876302083333703,-0.5737304687500002,-0.2237955729166668,-0.39876302083333337,0.1220703125,0.9921875,0.34235559320356873,0.002412906314486561,0.09968518631469821,0.0011731391417471346,0.12274690336972273,0.9815266927083334,1.1030488020429519,0.19397911426824932,0.13596950959172058,0.43246630033279376,0.533134507691495,0.7391334545215645,1.2949651548264702,1.319322250741002,0.928466796875,-0.9765625,0.5503800585507828,0.19828160258047758,0.9698079427083334,0.3196191322806174,1.0761661948454997,True,ece_0.100_vs_base_0.010,False,False,False
3.0,3.000014751135506,1.7427749832632549,3.776829144591656,0.001,10,32768,0.9261881510416666,0.0003072035496122538,-1.204427083333337,-1.45263671875,-0.96435546875,-1.2044270833333335,0.06103515625,0.9925537109375,0.2533555385569925,0.00130496923038076,0.012226044643355546,0.00023066740872879405,0.10823391296859669,0.9752197265625,0.25147448084167456,0.04887532124716595,0.02642211846790826,0.12680876432052496,0.17027065368156502,0.25410007724698414,0.439438186479664,0.5095559762698278,0.9158528645833334,-2.237955729166663,0.9214618116301824,0.3479431529721843,0.9501546223958334,0.47853697904805886,1.3030767411652995,True,,False,False,False
3.0,3.000014751135506,1.7427749832632549,3.776829144591656,0.01,10,32768,0.9261881510416666,0.0003072035496122538,-1.204427083333337,-1.45263671875,-0.96435546875,-1.2044270833333335,0.06103515625,0.9925537109375,0.25335489461041233,0.00130496365261423,0.01222606947141966,0.00023064888603346675,0.10823370976407494,0.9752197265625,0.25147412869947017,0.048874698798536155,0.026422268354910423,0.1268083667887322,0.1702710272754618,0.2540975989392537,0.4394381880044324,0.5095537624870131,0.9158528645833334,-2.237955729166663,0.9214618116301824,0.3479431529721843,0.9501546223958334,0.47853697904805886,1.3030767411652995,True,,False,False,False
3.0,3.000014751135506,1.7427749832632549,3.776829144591656,0.1,10,32768,0.9262288411458334,0.00025410961907545564,-1.200358072916663,-1.4485677083333335,-0.9602864583333333,-1.2003580729166667,0.048828125,0.9925537109375,0.25334883638391953,0.0013053805007062905,0.012211621487913847,0.0002904393925755539,0.10823171956233817,0.9752604166666666,0.25147167768344736,0.04886884745637168,0.02642171514938423,0.1267674718270753,0.17025097802439867,0.25407250356758454,0.43943833635001045,0.509531910489487,0.9158528645833334,-2.237955729166663,0.9214618116301824,0.3479431529721843,0.9501546223958334,0.47853697904805886,1.3030767411652995,True,,False,False,False
3.0,3.000014751135506,1.7427749832632549,3.776829144591656,1.0,10,32768,0.9263102213541666,0.00018646548237938803,-1.192220052083337,-1.4404296875000002,-0.9521484375,-1.1922200520833335,0.03662109375,0.9925944010416666,0.25329045716772147,0.001313382795958184,0.012150070963313256,0.0003244655960355531,0.1082116920678592,0.975341796875,0.2514694126160415,0.048821343980207564,0.026396138277884285,0.12656356160074897,0.1700253287925141,0.2538638447648256,0.43945044455460164,0.5093366216969805,0.9158528645833334,-2.237955729166663,0.9214618116301824,0.3479431529721843,0.9501546223958334,0.47853697904805886,1.3030767411652995,True,,False,False,False
3.0,3.000014751135506,1.7427749832632549,3.776829144591656,10.0,10,32768,0.9264322916666666,0.000281909311127747,-1.180013020833337,-1.4241536458333335,-0.93994140625,-1.1800130208333335,0.048828125,0.9927571614583334,0.2527192731630319,0.001407078641612803,0.011952998424675598,0.000694705792108109,0.10801076564514812,0.9754638671875,0.2519447032128385,0.048639481369816745,0.02631520228750554,0.12610189498015453,0.169105693169859,0.25241724795164366,0.44007399237713196,0.5084250859886399,0.9158528645833334,-2.237955729166663,0.9214618116301824,0.3479431529721843,0.9501546223958334,0.47853697904805886,1.3030767411652995,True,,False,False,False
3.0,3.000014751135506,1.7427749832632549,3.776829144591656,100.0,10,32768,0.9276123046875,0.0006459353786778786,-1.06201171875,-1.298014322916667,-0.8341471354166666,-1.06201171875,0.1220703125,0.9929606119791666,0.24903996216142965,0.001835062618421119,0.010231593997019929,0.00013175741833273602,0.10653357636569231,0.977294921875,0.26507966252240184,0.05204570636459457,0.028082464081505627,0.13472539607842648,0.18046542626211326,0.27014605121230395,0.46073969833671874,0.5231659837805881,0.9158528645833334,-2.237955729166663,0.9214618116301824,0.3479431529721843,0.9501546223958334,0.47853697904805886,1.3030767411652995,True,,False,False,False
3.0,3.000014751135506,1.7427749832632549,3.776829144591656,1000.0,10,32768,0.9316813151041666,0.0014042508078399576,-0.655110677083337,-0.8544921875000002,-0.45979817708333337,-0.6551106770833334,0.28076171875,0.9930419921875,0.2545493596112032,0.002089362379774007,0.018669535834464807,0.0020923899504653202,0.10458088225332442,0.981201171875,0.44268342804149013,0.10536508259911093,0.061022282275999463,0.26481320926408086,0.3395312744667516,0.49456668872432924,0.7307739092762535,0.7898054264332915,0.9158528645833334,-2.237955729166663,0.9214618116301824,0.3479431529721843,0.9501546223958334,0.47853697904805886,1.3030767411652995,True,,False,False,True
3.0,3.000014751135506,1.7427749832632549,3.776829144591656,10000.0,10,32768,0.93212890625,0.0016148384466946964,-0.6103515625,-0.7975260416666667,-0.4272460937500003,-0.6103515625000001,0.30517578125,0.9912516276041666,0.4131093023455574,0.006003702669237831,0.1375504541995635,0.0016115019680696546,0.14490253711700699,0.9778645833333334,1.4293745184585251,0.26669253902293705,0.19979739630870932,0.566589130046204,0.6824069338430488,0.9215908459820561,1.5558445099598635,1.5970766353200305,0.9158528645833334,-2.237955729166663,0.9214618116301824,0.3479431529721843,0.9501546223958334,0.47853697904805886,1.3030767411652995,True,nll_0.413_vs_base_0.206;ece_0.138_vs_base_0.010,False,False,False
4.0,4.000019738779517,2.3237000901221676,5.035771944166705,0.001,10,32768,0.9256184895833334,0.0005082192381509113,-1.261393229166663,-1.5136718750000002,-1.01318359375,-1.2613932291666667,0.09765625,0.9921061197916666,0.2584733028668385,0.0006877273414858727,0.013107091421585346,0.0005813912020836512,0.10974771148821544,0.9741617838541666,0.2488735881341407,0.0534193582622284,0.030504078299926823,0.1353785416940835,0.17949819756293559,0.2608711568728466,0.4526002533473077,0.5203277505892901,0.8306884765625,-10.75439453125,2.0422726430264397,0.5804204954462951,0.8547770182291666,0.7222975911000026,1.5840133027170842,True,,False,False,False
4.0,4.000019738779517,2.3237000901221676,5.035771944166705,0.01,10,32768,0.9256184895833334,0.0005082192381509113,-1.261393229166663,-1.5136718750000002,-1.01318359375,-1.2613932291666667,0.09765625,0.9921061197916666,0.2584730264447919,0.0006878194021958031,0.013107106261770522,0.0005813856780566864,0.10974763779795056,0.9741617838541666,0.24887353018755443,0.05341914435983408,0.03050393291654443,0.13537785130849625,0.17949510160061344,0.2608733749209243,0.4526002536170781,0.5203270766236682,0.8306884765625,-10.75439453125,2.0422726430264397,0.5804204954462951,0.8547770182291666,0.7222975911000026,1.5840133027170842,True,,False,False,False
4.0,4.000019738779517,2.3237000901221676,5.035771944166705,0.1,10,32768,0.9256184895833334,0.0005082192381509113,-1.261393229166663,-1.5136718750000002,-1.01318359375,-1.2613932291666667,0.09765625,0.9921061197916666,0.2584703238353608,0.0006888650064621685,0.013107225539421294,0.0005813556348531585,0.10974690594972741,0.9741617838541666,0.2488731845436252,0.05341710736079872,0.030502402214166408,0.13536428304911854,0.17946624270822167,0.2608611178213205,0.45260028043254447,0.5203203816222691,0.8306884765625,-10.75439453125,2.0422726430264397,0.5804204954462951,0.8547770182291666,0.7222975911000026,1.5840133027170842,True,,False,False,False
4.0,4.000019738779517,2.3237000901221676,5.035771944166705,1.0,10,32768,0.9256184895833334,0.0005082192381509113,-1.261393229166663,-1.5136718750000002,-1.01318359375,-1.2613932291666667,0.09765625,0.9921061197916666,0.25844442465147816,0.0007002045838901935,0.013085854187922857,0.0006020267567006737,0.10973928853546895,0.9741617838541666,0.24887598272994368,0.05340005988129106,0.030496240125825694,0.13532320730792655,0.1793880906785459,0.2608409094961193,0.45260282577750505,0.520257550397445,0.8306884765625,-10.75439453125,2.0422726430264397,0.5804204954462951,0.8547770182291666,0.7222975911000026,1.5840133027170842,True,,False,False,False
