dataset,regime,maha,log_maha,leverage,jproj,rfrob,MI,logit_cov_tr,pred_ent
id_test,id,9.80426106615996,0.9914148670963016,0.35300279106077465,0.9817552723129641,0.6773117769566287,0.00014515127324792737,0.4077058961367035,0.01920733135777446
id_test,id,13.251902305529196,1.1222782255881538,0.6822698501795232,0.705284592991179,0.9147233928329718,0.00030816702031153526,0.47858800019834735,0.020777219817711783
id_test,id,13.421916592996997,1.1278145357111324,0.3813031993195337,1.802968331362165,0.768328109382732,0.07508476985289408,1.662520895352765,0.49818174965797635
id_test,id,10.935665565717628,1.0388452202183274,0.3562760718607343,0.9886480664598383,0.6941475850571363,0.00020703796278495785,0.5485975224216735,0.014364966823879785
id_test,id,8.330397906351582,0.9206657462855228,0.3392896778030479,1.2111577530259066,0.7102730191480124,0.0001043454758686696,0.45235705945801397,0.009033414088006805
id_test,id,9.754576939761014,0.9892084386431748,0.4980069336825522,0.6477470296439007,0.876044419138247,0.00012638167031011824,0.331197467716219,0.017362927119180006
id_test,id,10.842753860501928,1.0351395990807761,0.44305045919827235,0.5977747928813075,0.754424723116316,3.597333006001742e-05,0.2801634295678831,0.006157347626968663
id_test,id,11.897564239405408,1.0754580584321958,0.39234481957299483,0.8066766316525004,0.7723880321927089,0.00012118383922122417,0.5325093078911243,0.012416223861423537
id_test,id,9.664391140627323,0.985174498596262,0.3250167854743095,0.829188703544061,0.6597387239161231,0.00013515596840249326,0.40481874517561717,0.012424453271936557
id_test,id,9.585103586950272,0.981596810738557,0.4270756149133092,1.0853293025709558,0.7745848594304625,0.0010134438933136064,1.5627098068245726,0.03179397431999457
id_test,id,10.321814829349384,1.0137560637168035,0.5574566906148298,0.7517470038460482,0.8375732924854119,0.00021305048879034089,0.6036418762076854,0.022112955685299154
id_test,id,8.688546665807275,0.93894713808603,0.3800758554114072,0.7842997581990506,0.7175816258540857,8.498930468279174e-05,0.48132289608214646,0.013469179539644948
