role,tier,sample_index,distance_mahal,distance_mahal_recovered,disagreement,sem_lo,sem_hi
scatter,near,651,25.38231658935547,25.382423276882708,0.47353010610320884,,
scatter,near,9471,22.1755428314209,22.17563649500924,0.35597580373149923,,
scatter,near,3941,23.43023681640625,23.43033093763396,0.4308333405932049,,
scatter,near,9969,29.146671295166016,29.146792591997166,0.525898547570085,,
scatter,near,472,19.151592254638672,19.151670446150977,0.39426473805904483,,
scatter,near,7695,32.00482177734375,32.004977065149,0.5268112028574289,,
scatter,near,2712,20.453237533569336,20.45332651009315,0.40410591322467254,,
scatter,near,6856,29.024944305419922,29.02507683084756,0.5060156089792222,,
scatter,near,6133,19.964685440063477,19.96470560744932,0.4482144623452899,,
scatter,near,7151,27.872549057006836,27.872675575114275,0.5335230308222156,,
scatter,near,2694,21.510726928710938,21.510816328606303,0.4082022150824962,,
scatter,near,4633,26.793384552001953,26.79349522891891,0.40940638345625474,,
scatter,near,2482,16.277942657470703,16.278002419417177,0.3182754319830992,,
scatter,near,3988,24.20138931274414,24.201492927813465,0.5533068996808255,,
scatter,near,4772,18.383955001831055,18.384031526411277,0.3077253838703023,,
scatter,near,5570,35.36259841918945,35.36275406991404,0.7952236339181264,,
scatter,near,55,24.301841735839844,24.30195528128749,0.5201334450853567,,
scatter,near,1276,17.26125717163086,17.26133306348891,0.3814326258504795,,
scatter,near,4917,12.416173934936523,12.416225779761787,0.240136296746859,,
scatter,near,1935,30.083219528198242,30.083354032563896,0.8605138347881485,,
scatter,near,9794,22.255748748779297,22.255841319369857,0.5043423366395237,,
scatter,near,1947,26.63443374633789,26.634557324853034,0.5706028991858,,
scatter,near,9727,27.578279495239258,27.578413610110985,0.48897135625760324,,
scatter,near,4945,37.21542739868164,37.21563249882003,0.5692181587906537,,
scatter,near,8322,24.88928985595703,24.889428331089952,0.5198664199499556,,
scatter,near,1610,17.996051788330078,17.996151264320176,0.3672019322309776,,
scatter,near,6616,26.21211814880371,26.212256620506007,0.4545317148907001,,
scatter,near,5258,25.313888549804688,25.314029976106724,0.49693334735631334,,
scatter,near,7177,27.712888717651367,27.71305808953887,0.4422127849598992,,
scatter,near,3553,14.227751731872559,14.227835693287116,0.21378981672061734,,
scatter,near,4092,28.59430694580078,28.594479457045708,0.5281365333540289,,
scatter,near,1449,18.563838958740234,18.56394853350981,0.3647343985236188,,
scatter,near,8640,30.088619232177734,30.0888115844179,0.5133142960135189,,
scatter,near,8548,14.785944938659668,14.786031211608341,0.2357608322474796,,
scatter,near,4577,21.95674705505371,21.95688297118166,0.35076583244931525,,
scatter,near,6815,11.651021957397461,11.651089088015114,0.24440294956825598,,
scatter,near,4761,35.11758041381836,35.11778921654157,0.9085998659694973,,
scatter,near,3707,36.091026306152344,36.0912278914591,0.8483994324829878,,
scatter,near,4483,25.93108367919922,25.931234253185433,0.3611661846528722,,
scatter,near,1738,18.955739974975586,18.955847119503566,0.3464206052459701,,
scatter,near,1220,23.433645248413086,23.43377947703651,0.255780903364019,,
scatter,near,3612,15.833209037780762,15.833294439536386,0.25965063844029024,,
scatter,near,566,20.763856887817383,20.763874616403527,0.42869756538740506,,
scatter,near,5274,17.915624618530273,17.91572594717708,0.2825208941161149,,
scatter,near,4050,20.11881446838379,20.118918150409066,0.413789513748995,,
scatter,near,6339,21.408981323242188,21.40910204536173,0.3148449894541425,,
scatter,near,5547,22.215869903564453,22.21600051972996,0.6127617815283213,,
scatter,near,2720,15.765952110290527,15.766042058879712,0.3081369943860362,,
scatter,near,1356,14.49561595916748,14.495695939532933,0.304757444207447,,
scatter,near,343,18.624086380004883,18.624194441969966,0.3736363010638444,,
scatter,near,6445,24.661518096923828,24.66141243499428,0.43629905125945323,,
scatter,near,3272,18.793880462646484,18.79397876685616,0.4138578670731287,,
scatter,near,1759,49.0942497253418,49.09452071214433,1.2717130594143804,,
scatter,near,8981,14.514012336730957,14.514080933628543,0.33599278394953697,,
scatter,near,1174,23.64876365661621,23.64887320390972,0.6112360757108182,,
scatter,near,669,29.40580177307129,29.4059449867616,0.8287298584740004,,
scatter,near,5466,28.0389404296875,28.039065750043353,0.6576926999255887,,
scatter,near,9753,30.324073791503906,30.324217735189656,0.6137142563534003,,
scatter,near,5649,20.642189025878906,20.642281968683957,0.402876192206378,,
scatter,near,9216,14.95254135131836,14.952606667499815,0.32557369313998696,,
scatter,near,8009,23.26253890991211,23.262649471508425,0.3955238446185557,,
scatter,near,115,18.26121711730957,18.26129575642429,0.35630692341694475,,
scatter,near,8424,25.05564308166504,25.05575473579907,0.39470509529988174,,
scatter,near,7805,47.03580856323242,47.03601450868336,1.3189901364574605,,
scatter,near,1145,22.149763107299805,22.14984605803897,0.500523068036211,,
scatter,near,3692,18.43889045715332,18.438959748440986,0.36187527053874596,,
scatter,near,6417,14.548861503601074,14.548912362580646,0.401037466493309,,
scatter,near,4185,29.559911727905273,29.560031953847925,0.8775396683118311,,
scatter,near,9647,21.990201950073242,21.990287331240772,0.41323310491422377,,
scatter,near,7118,48.221534729003906,48.221721778690934,1.1698530848473239,,
scatter,near,4028,14.871710777282715,14.871753450991399,0.2546110181216796,,
scatter,near,8353,27.96532440185547,27.96542831321941,0.6912298005936102,,
scatter,near,4144,38.37790298461914,38.37804459719446,1.0970133551491434,,
scatter,near,5937,17.46257972717285,17.462606776419726,0.321919026155227,,
scatter,near,9821,18.023761749267578,18.023817795651908,0.37297874634445155,,
scatter,near,1669,18.64540672302246,18.64546493589682,0.3583247305804701,,
scatter,near,2467,16.56852149963379,16.568574367697835,0.32922985069567823,,
scatter,near,7388,20.764123916625977,20.764194417988463,0.4148648542065512,,
scatter,near,8283,14.977350234985352,14.9773967738149,0.25351012501958736,,
scatter,near,9080,27.989425659179688,27.989526844921453,0.6746684928537215,,
scatter,near,8724,14.949990272521973,14.950039517611865,0.24290428696622013,,
scatter,near,2428,23.108592987060547,23.10867433318899,0.6060798714515121,,
scatter,near,1030,29.731170654296875,29.73127100774674,0.7221504169304985,,
scatter,near,3628,12.036009788513184,12.036044052203437,0.24219094230625707,,
scatter,near,9917,28.48637580871582,28.486475097524266,0.5782165225640027,,
scatter,near,9137,19.989879608154297,19.9899471646195,0.36751708151358814,,
scatter,near,9247,24.159393310546875,24.159478358671354,0.4531016185515025,,
scatter,near,6567,25.218063354492188,25.21815728321197,0.48339236220057874,,
scatter,near,6330,25.111461639404297,25.111558099341437,0.5879797621637957,,
scatter,near,654,35.05533218383789,35.05546379660594,0.9479680801206317,,
scatter,near,3502,26.626174926757812,26.626263103890633,0.5586889786708945,,
scatter,near,3727,13.187685012817383,13.187724447183019,0.22335331981562062,,
scatter,near,2406,22.750598907470703,22.750672854679518,0.4315611650850717,,
scatter,near,92,30.7508544921875,30.750957777792184,0.8067881220190022,,
scatter,near,4906,18.01571273803711,18.01576926373077,0.24753016738205225,,
scatter,near,3434,25.072120666503906,25.072196669441215,0.4881304613136647,,
scatter,near,9312,21.76125144958496,21.761317883241603,0.3427033342820969,,
scatter,near,3332,17.285470962524414,17.285434276839453,0.3158509118940427,,
scatter,near,26,21.69162368774414,21.69169110046475,0.4202458152684218,,
scatter,near,1267,18.526453018188477,18.52651009486071,0.427646499942158,,
scatter,near,1698,25.905990600585938,25.90607040576284,0.4570024426786259,,
scatter,near,3048,23.28059959411621,23.280663557419803,0.4816187957310765,,
scatter,near,2262,23.54096794128418,23.54103032183492,0.4031896379793528,,
scatter,near,7178,33.495033264160156,33.49514883044174,0.6736765178989639,,
scatter,near,9804,33.599735260009766,33.599864358830914,0.6105815021332879,,
scatter,near,8627,34.66814041137695,34.668279892322275,0.7257802765561882,,
scatter,near,7780,26.260887145996094,26.260986719055467,0.4221328780674047,,
scatter,near,2483,17.349157333374023,17.349218937407393,0.33637777712721256,,
scatter,near,2490,26.171125411987305,26.17122960249088,0.4408797886699384,,
scatter,near,6128,13.975011825561523,13.975061639569384,0.2825070531003246,,
scatter,near,3983,18.222888946533203,18.222960350420067,0.30822600276450324,,
scatter,near,8163,16.18891143798828,16.18897577415373,0.2925256062067729,,
scatter,near,2230,21.95218849182129,21.95228679785493,0.5168820840068564,,
scatter,near,6657,31.38823699951172,31.38836730222943,0.6543629774038446,,
scatter,near,1729,21.694337844848633,21.694425853830737,0.40349414032674,,
scatter,near,1216,26.68600845336914,26.68611226265062,0.5296769319421402,,
scatter,near,7973,24.3492374420166,24.349328489154594,0.5821685584495503,,
scatter,near,1592,26.457178115844727,26.45726747920996,0.40467658895264297,,
scatter,near,4101,22.04633140563965,22.046304794369142,0.4141736551718527,,
scatter,near,9364,21.63967514038086,21.63974686085603,0.3246850999262479,,
scatter,near,6870,28.84804344177246,28.848128659170936,0.5393711261670098,,
scatter,near,9769,18.70439338684082,18.704438899621465,0.2855957290086124,,
scatter,near,7585,15.953227996826172,15.95326505407747,0.3634642191514756,,
scatter,near,4904,19.71772575378418,19.717770293373583,0.2877745178327145,,
scatter,near,8506,19.13248062133789,19.13251800626175,0.334303754145708,,
scatter,near,4432,17.356306076049805,17.356336036090777,0.3642103563719265,,
scatter,near,59,21.453704833984375,21.453748478814234,0.38153739169307704,,
scatter,near,3564,12.578279495239258,12.578298100056216,0.2000999874104606,,
scatter,near,1890,23.97676658630371,23.97677015114041,0.4032439373489918,,
scatter,near,9728,23.236238479614258,23.236284067190137,0.45822300733262833,,
scatter,near,2944,20.80759620666504,20.8076383963544,0.4614547780503177,,
scatter,near,1263,16.84827995300293,16.848313919058718,0.2638832210689726,,
scatter,near,300,14.521470069885254,14.52150110005461,0.3828275873034401,,
scatter,near,2608,17.56275177001953,17.56279453871366,0.36172770401655063,,
scatter,near,9143,21.460819244384766,21.46087214184671,0.3975505952076687,,
scatter,near,6451,12.497655868530273,12.497680015419132,0.20313649333615408,,
scatter,near,3283,29.88922119140625,29.889279079372645,0.6317586821698987,,
scatter,near,2697,39.53022384643555,39.53033009463723,0.7067379135012071,,
scatter,near,4632,26.148515701293945,26.14857726693112,0.4885205650202475,,
scatter,near,4095,25.2874698638916,25.28753206307196,0.4096240068122196,,
scatter,near,8899,31.31099510192871,31.311077295312973,0.7556919893113139,,
scatter,near,9955,21.875825881958008,21.875883631514117,0.3464093194946334,,
scatter,near,6470,18.757423400878906,18.757467353846614,0.4160407017326157,,
scatter,near,4192,26.1707820892334,26.170841452696497,0.5940308413286226,,
scatter,near,476,25.258651733398438,25.258612346994713,0.4292678152379666,,
scatter,near,8169,28.3447322845459,28.344806663276906,0.5939286307504786,,
scatter,near,1119,14.000043869018555,14.000075732964907,0.2586555758743179,,
scatter,near,3948,19.989776611328125,19.989821732698292,0.3618399227138045,,
scatter,near,3127,24.041772842407227,24.041824734735417,0.5164298021985694,,
scatter,near,7304,12.762043952941895,12.762068479605023,0.2662270373890363,,
scatter,near,9502,29.666536331176758,29.66662311812385,0.680577861310726,,
scatter,near,7484,25.813068389892578,25.813138025421296,0.4066185899373782,,
scatter,near,7181,18.720754623413086,18.720802612421817,0.3956075295294111,,
scatter,near,4087,18.83863067626953,18.838683638861085,0.38564348873130616,,
scatter,near,2396,46.32316207885742,46.32331270151889,0.8874529232289207,,
scatter,near,4244,35.323822021484375,35.32392393308519,0.6951624590570513,,
scatter,near,5987,24.29973602294922,24.29979280378514,0.45182419926340744,,
scatter,near,5904,20.665746688842773,20.6657865679847,0.4386309430120668,,
scatter,near,2962,23.498971939086914,23.499022915611327,0.3832032111781191,,
scatter,near,7365,20.172679901123047,20.1726654388613,0.4948152460629842,,
scatter,near,8257,12.574812889099121,12.57481866565898,0.21007765628565137,,
scatter,near,5319,21.159650802612305,21.159697554630327,0.4058260320793536,,
scatter,near,5064,21.998258590698242,21.998304407630613,0.3883659100679115,,
scatter,near,1248,23.640962600708008,23.641016518990156,0.47062455748076226,,
scatter,near,9574,19.145782470703125,19.145826593193522,0.3507170694859924,,
scatter,near,4208,27.454208374023438,27.454287865661456,0.5106902523583771,,
scatter,near,1835,19.920015335083008,19.920066957935088,0.2954126291619309,,
scatter,near,7263,30.69785499572754,30.697958370104097,0.7844982307822013,,
scatter,near,3075,20.633258819580078,20.633323099231543,0.3735986109131538,,
scatter,near,304,15.636982917785645,15.637021787531076,0.3318705035697684,,
scatter,near,2088,14.052495002746582,14.052538734053638,0.2248445295630001,,
scatter,near,2904,28.961650848388672,28.96173320355718,0.5531201524370083,,
scatter,near,2002,29.994199752807617,29.994319795217443,0.6430247366764646,,
scatter,near,8952,24.155786514282227,24.15587479698724,0.44372401094549857,,
scatter,near,1970,28.345361709594727,28.345485762286973,0.5451864821859922,,
scatter,near,7154,24.634620666503906,24.634726392116114,0.6216896625904919,,
scatter,near,2793,31.38438606262207,31.38453587044819,0.6802619667426497,,
scatter,near,1414,19.00164222717285,19.00172827152195,0.31055895921063914,,
scatter,near,2283,20.428462982177734,20.428560245983476,0.3893017756740421,,
scatter,near,246,28.540433883666992,28.54057271191537,0.5027048380021757,,
scatter,near,9852,25.726430892944336,25.72655518579014,0.5443653905415691,,
scatter,near,3599,18.393333435058594,18.393419670868255,0.3537772116078817,,
scatter,near,2874,30.479772567749023,30.47991711229618,0.6783956654673524,,
scatter,near,6179,11.135824203491211,11.13586654713127,0.28264056566802515,,
scatter,near,787,23.728296279907227,23.7284026855579,0.4797773018148495,,
scatter,near,1237,21.147092819213867,21.147184455854276,0.3868506382469273,,
scatter,near,5583,12.828980445861816,12.829029455317524,0.27445754419407875,,
scatter,near,5429,26.94411277770996,26.94421956130734,0.6575916605103193,,
scatter,near,4001,61.43264389038086,61.432935265029684,1.3211219722972278,,
scatter,near,6928,23.971193313598633,23.971279401990497,0.4326716404288649,,
scatter,near,4125,23.94634437561035,23.946432913143653,0.5425443387409709,,
scatter,near,4022,19.065614700317383,19.065689550995277,0.38804884433696074,,
scatter,near,1408,19.69245719909668,19.692535415949767,0.45828795363749064,,
scatter,near,865,21.721628189086914,21.721718012686598,0.4824160382405994,,
scatter,near,2420,22.282987594604492,22.283077079645114,0.42322056896982,,
scatter,near,8719,29.622011184692383,29.62214942080182,0.4409477161166632,,
scatter,near,4565,29.5483341217041,29.548466860311297,0.46912142316593264,,
scatter,near,9467,34.25984573364258,34.25999611695166,0.7092992467078834,,
scatter,near,6477,17.838464736938477,17.83853954446398,0.37023971578889786,,
scatter,near,1597,14.9220609664917,14.922119349108586,0.26827614654211823,,
scatter,near,9240,20.353567123413086,20.3536517174156,0.36477464393876297,,
scatter,near,4330,18.198156356811523,18.198226681986107,0.4013098150963218,,
scatter,near,2896,21.991268157958984,21.991353597002448,0.3892587620557399,,
scatter,near,9754,38.19447326660156,38.19463418366423,1.0512981835033257,,
scatter,near,6133,19.964685440063477,19.96472838454046,0.4130201662097572,,
scatter,near,9710,24.61540985107422,24.615453937838527,0.6491418268396763,,
scatter,near,2496,18.113588333129883,18.113653545467074,0.34442089787232444,,
scatter,near,8948,16.944976806640625,16.94503531083371,0.4113217671029317,,
scatter,near,607,32.202877044677734,32.20294188625802,0.8603217640767197,,
scatter,near,8587,13.324962615966797,13.32500149863557,0.33040867936360524,,
scatter,near,4280,24.356889724731445,24.356969009083514,0.40380566965137465,,
scatter,near,2792,84.62738800048828,84.62770377016444,0.5613732839794002,,
scatter,near,6377,37.3267707824707,37.326868785892685,0.7888056613655036,,
scatter,near,3744,39.56449890136719,39.56462009008028,0.9503809950502948,,
scatter,near,3905,19.016998291015625,19.01705026975697,0.3335160938778861,,
scatter,near,4153,22.990694046020508,22.990760336009245,0.5179437963873268,,
scatter,near,9497,20.02996826171875,20.030022997288015,0.4546524511361327,,
scatter,near,2423,9.6986083984375,9.698630778654943,0.20269954311458865,,
scatter,near,7335,21.546199798583984,21.546258135632176,0.4331986637224197,,
scatter,near,7946,27.821971893310547,27.822065736453332,0.6690625620505819,,
scatter,near,3627,17.263643264770508,17.263696371942,0.3350794898460798,,
scatter,near,1979,34.13511276245117,34.13522649747893,0.6699865030892624,,
scatter,near,9863,32.33683776855469,32.33695092895723,0.6960446641096564,,
scatter,near,7279,16.955215454101562,16.955265044110718,0.3140660596732038,,
scatter,near,7733,16.49736976623535,16.49741775900753,0.3152270014899556,,
scatter,near,8478,18.879859924316406,18.879918957096475,0.3435714853802072,,
scatter,near,8618,16.11551856994629,16.115569562343413,0.3708120950265041,,
scatter,near,6048,16.609933853149414,16.609984795747312,0.39567375346650024,,
scatter,near,8263,20.520719528198242,20.520780950219308,0.33497238167773313,,
scatter,near,9099,37.751155853271484,37.75128082437873,0.97164228587517,,
scatter,mid,6726,25.4860897064209,25.486101288966182,0.5470370792318352,,
scatter,mid,8886,27.013702392578125,27.01371945749097,0.6429082592051214,,
scatter,mid,934,23.387237548828125,23.387253649600616,0.4283894430820419,,
scatter,mid,98,25.8804874420166,25.880517606931367,0.4104287021763988,,
scatter,mid,5323,28.338029861450195,28.33804889788353,0.46476618784347756,,
scatter,mid,3892,26.683517456054688,26.683524536717798,0.4121758642465472,,
scatter,mid,8418,20.252227783203125,20.252232902219397,0.431361854457691,,
scatter,mid,9654,49.489227294921875,49.48929195271452,0.6070280875025018,,
scatter,mid,7967,49.73923873901367,49.739308325929024,0.763142395172543,,
scatter,mid,5449,21.60161018371582,21.601625054877346,0.5261176614969811,,
scatter,mid,4692,29.94371795654297,29.943751775995864,0.6116572684682531,,
scatter,mid,8532,27.388368606567383,27.388403552450995,0.454095829362657,,
scatter,mid,7927,57.55219650268555,57.55230553440419,1.0896642016418883,,
scatter,mid,7788,22.435775756835938,22.435799768783404,0.5632402240708111,,
scatter,mid,3454,20.45932388305664,20.459347704865923,0.4425168614298775,,
scatter,mid,5365,18.674657821655273,18.67467297276168,0.36304515578108537,,
scatter,mid,3060,15.491791725158691,15.491806667737118,0.3998019961299939,,
scatter,mid,9465,18.176891326904297,18.1769064719884,0.35746914286592335,,
scatter,mid,6485,21.097421646118164,21.09744670753593,0.4254419455348154,,
scatter,mid,5367,15.082735061645508,15.08274946242525,0.4009018245385638,,
scatter,mid,1430,23.39398956298828,23.394018451656983,0.523404396524668,,
scatter,mid,1878,17.716707229614258,17.71672681610565,0.3323694189543336,,
scatter,mid,9051,25.942873001098633,25.942922604177966,0.5476367146236131,,
scatter,mid,8403,33.54153823852539,33.54161044794295,0.579705389985633,,
scatter,mid,9111,18.842891693115234,18.842928873340835,0.4404068518073181,,
scatter,mid,5809,23.15576171875,23.155808313904643,0.48951115587342603,,
scatter,mid,5282,23.166030883789062,23.166073866184753,0.4103999554512959,,
scatter,mid,7327,29.200565338134766,29.20061170583087,0.48664393621778346,,
scatter,mid,1295,15.747489929199219,15.747508404656942,0.3485065527949248,,
scatter,mid,6355,17.01816749572754,17.01819053619381,0.3180222478634885,,
scatter,mid,2154,40.6109733581543,40.61106679099675,0.6994919287962659,,
scatter,mid,6109,62.837562561035156,62.83773713740802,0.8279464569802678,,
scatter,mid,3644,19.084579467773438,19.08461179458524,0.42064060362650285,,
scatter,mid,6857,21.840211868286133,21.840248450638256,0.4071343274795963,,
scatter,mid,5850,36.86144256591797,36.86152905613804,0.5986375572610527,,
scatter,mid,4390,16.9852294921875,16.98526462507339,0.40148910948548266,,
scatter,mid,4799,50.503353118896484,50.50347177746796,0.7046469618926975,,
scatter,mid,5972,21.117517471313477,21.11753012790501,0.3311175523107745,,
scatter,mid,2940,17.185176849365234,17.185201351031257,0.31445616337978655,,
scatter,mid,9780,35.8250846862793,35.825150559354604,0.6555683169404778,,
scatter,mid,9786,17.477001190185547,17.477026666859445,0.44420014188868584,,
scatter,mid,9259,17.959041595458984,17.95906907795858,0.34830873273847535,,
scatter,mid,2914,17.768484115600586,17.768515872503773,0.3195967166443144,,
scatter,mid,8150,31.90968132019043,31.909745950449324,0.46847323774953636,,
scatter,mid,8335,23.82533073425293,23.825378985313428,0.4124516198688314,,
scatter,mid,5204,17.758451461791992,17.758484304282067,0.37768511759057205,,
scatter,mid,5867,26.748661041259766,26.748720258032694,0.48475602166398274,,
scatter,mid,2769,25.61886978149414,25.61891759468789,0.627893312337069,,
scatter,mid,1306,19.761926651000977,19.76195561861305,0.35169573577172086,,
scatter,mid,2458,27.420455932617188,27.420512547481966,0.4304798623437904,,
scatter,mid,4364,19.78276824951172,19.782798891778814,0.5192154663304013,,
scatter,mid,132,23.880950927734375,23.880982559849826,0.42691377786008844,,
scatter,mid,6518,17.575098037719727,17.575121504887612,0.40225888290212936,,
scatter,mid,1812,22.17209243774414,22.172120149345496,0.3850453439104595,,
scatter,mid,233,24.440431594848633,24.44047603561794,0.35606332153903497,,
scatter,mid,9258,16.330249786376953,16.330270777092355,0.3382373708333193,,
scatter,mid,4752,17.678239822387695,17.678263943380543,0.3595214460995723,,
scatter,mid,3830,24.641157150268555,24.641135154598185,0.5185689844236407,,
scatter,mid,397,18.734542846679688,18.734572873132066,0.32970385225182086,,
scatter,mid,3766,16.148988723754883,16.149011074100546,0.3450582234147929,,
scatter,mid,3261,53.786258697509766,53.78637778846293,0.9800465506630571,,
scatter,mid,4399,37.36894989013672,37.369009121198594,0.6101564764791726,,
scatter,mid,4994,39.428043365478516,39.42808813626847,0.8064524241514107,,
scatter,mid,560,32.67179870605469,32.671846371387964,0.6368733633818339,,
scatter,mid,6365,17.78829574584961,17.78831189261312,0.3474818917490316,,
scatter,mid,9404,20.09026527404785,20.090281711531507,0.4941979367587356,,
scatter,mid,9889,19.23029899597168,19.230314929065383,0.4442489048520087,,
scatter,mid,9651,32.718048095703125,32.71809913570359,0.6226461832509557,,
scatter,mid,5373,21.869707107543945,21.86973247803028,0.4150694883015436,,
scatter,mid,7440,17.196550369262695,17.196566803691685,0.34867115441347746,,
scatter,mid,4238,21.384599685668945,21.38461783903126,0.41171293550303684,,
scatter,mid,4209,29.957557678222656,29.95759051999062,0.6005928669148171,,
scatter,mid,6026,22.539161682128906,22.539177370345485,0.3840236640064289,,
scatter,mid,4228,16.078598022460938,16.078601563862517,0.34932977382639263,,
scatter,mid,3130,16.978252410888672,16.978260947140676,0.31108300136233136,,
scatter,mid,434,19.60124397277832,19.601252540016215,0.3548389239883521,,
scatter,mid,2684,18.055702209472656,18.05570800673444,0.38864336919983145,,
scatter,mid,3368,43.176856994628906,43.17688057519753,0.9299565533339734,,
scatter,mid,2773,38.87715148925781,38.877162770034246,0.5738073072799653,,
scatter,mid,6395,34.02507019042969,34.02507692471708,0.8303778975772195,,
scatter,mid,4817,18.35758399963379,18.35758171336932,0.4546967423866617,,
scatter,mid,5868,24.011425018310547,24.01142573009619,0.4035605772025336,,
scatter,mid,6579,28.53380012512207,28.533800826644956,0.7471003384634961,,
scatter,mid,6767,30.221712112426758,30.221710733521213,0.577166521812278,,
scatter,mid,2083,20.504255294799805,20.50424739927211,0.3368087650650529,,
scatter,mid,4993,29.97945213317871,29.97943799003634,0.6180002865969038,,
scatter,mid,7756,27.49171257019043,27.491711455234174,0.5417089802033485,,
scatter,mid,1760,20.117868423461914,20.117862339461578,0.3771284958170964,,
scatter,mid,5706,32.01006317138672,32.010052834248356,0.7747666125800217,,
scatter,mid,209,24.96770668029785,24.967695639840525,0.4528671730378848,,
scatter,mid,2503,28.397493362426758,28.397468897729173,0.5648623911214375,,
scatter,mid,9683,24.64492416381836,24.644902485841975,0.450052336303541,,
scatter,mid,8265,27.446340560913086,27.446333307211987,0.7618829692049753,,
scatter,mid,1755,23.285053253173828,23.285046393993678,0.52184270406611,,
scatter,mid,2453,16.4372615814209,16.437252321646348,0.38791852584982717,,
scatter,mid,4322,22.618759155273438,22.618748688482256,0.611198066152071,,
scatter,mid,954,30.87447166442871,30.87445081894166,0.5791726173470577,,
scatter,mid,2283,24.045434951782227,24.045418140642923,0.5448985890575534,,
scatter,mid,1310,35.224361419677734,35.22436253599805,0.7072502440241537,,
scatter,mid,6238,31.0225772857666,31.02256818323674,0.5669266189225366,,
scatter,mid,1813,17.554325103759766,17.554310996514932,0.33190308319155176,,
scatter,mid,7794,27.584716796875,27.584706989676576,0.4337146142033423,,
scatter,mid,9827,26.42009735107422,26.42007648889423,0.6502879694164676,,
scatter,mid,5167,38.12974548339844,38.12971907668233,0.5778076802514268,,
scatter,mid,9535,17.473726272583008,17.47370714417777,0.34600643946578263,,
scatter,mid,2112,39.085269927978516,39.08524854027184,0.7755180732680842,,
scatter,mid,6376,12.260205268859863,12.260185541851394,0.321004454419543,,
scatter,mid,2313,27.16486930847168,27.164845858029224,0.48400775505648713,,
scatter,mid,25,80.60982513427734,80.60984648714118,1.046035403422434,,
scatter,mid,5148,17.35165786743164,17.35164376835092,0.35031461533455055,,
scatter,mid,5419,30.107437133789062,30.10742275554302,0.4523556942697561,,
scatter,mid,4167,13.695944786071777,13.695930753471272,0.31036369441864325,,
scatter,mid,2538,19.694469451904297,19.69445640121065,0.36417458266957614,,
scatter,mid,7053,27.83456802368164,27.83454285748438,0.5156227645086411,,
scatter,mid,6588,25.332839965820312,25.332808903650676,0.7029226907332793,,
scatter,mid,2487,29.521312713623047,29.521274701983977,0.6774675721239347,,
scatter,mid,9616,17.022491455078125,17.022462481332752,0.3457958430870652,,
scatter,mid,6890,23.938339233398438,23.93829302622683,0.6051331459714536,,
scatter,mid,1078,22.65764045715332,22.65760563242907,0.3949799991673481,,
scatter,mid,4574,20.50305938720703,20.503031018921764,0.5652938049366868,,
scatter,mid,6566,19.303789138793945,19.30376479993171,0.46898876235305,,
scatter,mid,3375,34.8662109375,34.866166972802766,0.5131430932951276,,
scatter,mid,7980,29.36581802368164,29.365781602027564,0.4594207875452529,,
scatter,mid,2846,26.018360137939453,26.018327839804584,0.36431320576618387,,
scatter,mid,5860,23.56826400756836,23.568238938169284,0.45246663533478315,,
scatter,mid,4963,28.45490264892578,28.454870837261204,0.5326668042915554,,
scatter,mid,165,20.442142486572266,20.442117341205773,0.36627884294711494,,
scatter,mid,4665,38.607444763183594,38.60741244454128,0.8823225910222072,,
scatter,mid,514,22.63384437561035,22.633810912373676,0.37240892237129897,,
scatter,mid,4826,29.124202728271484,29.124156352190106,0.7298655056013796,,
scatter,mid,881,33.35243606567383,33.35238254533204,0.6576842888467622,,
scatter,mid,7547,29.213359832763672,29.21337376373629,0.6714251169766386,,
scatter,mid,5668,41.53098678588867,41.530916083089885,0.6045210536654645,,
scatter,mid,6719,101.26481628417969,101.26474732659425,1.0333382943525005,,
scatter,mid,6032,41.437503814697266,41.43744343965332,0.8856369819572296,,
scatter,mid,3227,31.481304168701172,31.481252259554402,0.6750455008299796,,
scatter,mid,8712,27.11358642578125,27.113541480770568,0.5374436050141782,,
scatter,mid,9045,40.74040222167969,40.740352638559095,0.9058563637011497,,
scatter,mid,5378,19.07489013671875,19.074859979348165,0.32786150658077595,,
scatter,mid,5971,22.994651794433594,22.994616381847003,0.44958238058278327,,
scatter,mid,1621,17.62320899963379,17.623178870546628,0.3884847298650038,,
scatter,mid,7779,22.047765731811523,22.047725922883384,0.5159636793744921,,
scatter,mid,1180,18.257564544677734,18.257525243560487,0.29015006201974375,,
scatter,mid,7528,18.316329956054688,18.316285637977913,0.3966541232618644,,
scatter,mid,9602,19.51836585998535,19.518318527828384,0.42634821266102524,,
scatter,mid,2548,37.41568374633789,37.415593453781916,0.4911656896071314,,
scatter,mid,833,36.729957580566406,36.72988300624515,0.6713785898697128,,
scatter,mid,3995,24.505207061767578,24.50513923669324,0.5169757770368217,,
scatter,mid,8032,33.41623306274414,33.41614017965849,0.732075489945686,,
scatter,mid,9246,34.07622528076172,34.07612215272857,0.7805585453415127,,
scatter,mid,3859,31.23244857788086,31.232481020932525,0.5033585598248881,,
scatter,mid,9774,16.355106353759766,16.355040389161434,0.33641248613604063,,
scatter,mid,3520,21.595151901245117,21.595070589628033,0.47919257213238425,,
scatter,mid,3170,43.768367767333984,43.76820935166225,0.853548396826342,,
scatter,mid,9984,18.24405860900879,18.243980737576535,0.4604780282129295,,
