env,seed,regime,distance_mahal,disagreement_sqrt_predvar
Hopper-v5,0,id,15.333194723237382,0.12065629235735953
Hopper-v5,0,id,10.492976091552505,0.12414694816181407
Hopper-v5,0,id,9.637954559630078,0.17234352582154344
Hopper-v5,0,id,10.836895773176389,0.2740400623327545
Hopper-v5,0,id,12.71711240535615,0.3325854332774835
Hopper-v5,0,id,13.026938609329383,0.37876336854689263
Hopper-v5,0,id,16.987240335534548,0.22694520854438707
Hopper-v5,0,id,20.357711785638994,0.1687914528089305
Hopper-v5,0,id,23.51399856097673,0.14638461848833345
Hopper-v5,0,id,11.817300966255543,0.10549258916372005
Hopper-v5,0,id,12.792209856714798,0.13779708131618348
Hopper-v5,0,id,14.174392343220202,0.12346000420977335
Hopper-v5,0,id,12.107212843984527,0.11664046719969022
Hopper-v5,0,id,11.941258457569532,0.10976980259096399
Hopper-v5,0,id,11.225230618278557,0.11233193854712739
Hopper-v5,0,id,9.63584635314557,0.10859246973614065
Hopper-v5,0,id,11.56331332243904,0.11461094140748643
Hopper-v5,0,id,10.325098178215372,0.11053475222486953
Hopper-v5,0,id,11.15626748257685,0.11331730712697687
Hopper-v5,0,id,11.02773382101128,0.12240000262836027
Hopper-v5,0,id,10.984353705194257,0.1399508915606172
Hopper-v5,0,id,9.52935358829306,0.17090547819620708
Hopper-v5,0,id,9.251035147906412,0.1365384616143396
Hopper-v5,0,id,8.870821813498063,0.10825673713488589
Hopper-v5,0,id,8.576264977990673,0.1017680289325589
Hopper-v5,0,id,9.421680773575693,0.10163222267201998
Hopper-v5,0,id,7.919270223973238,0.10876272608709736
Hopper-v5,0,id,7.313490356718209,0.12213266687476623
Hopper-v5,0,id,7.792978605636926,0.14536322380062527
Hopper-v5,0,id,8.304587385886173,0.1981246299018171
Hopper-v5,0,id,8.714815665397522,0.28210399038351897
Hopper-v5,0,id,10.198906138362357,0.3728182826269195
Hopper-v5,0,id,15.909455913977752,0.37950515607113083
Hopper-v5,0,id,13.773977820098716,0.30511384869615416
Hopper-v5,0,id,13.926691772981128,0.3728925575511573
Hopper-v5,0,id,12.404795150133697,0.41009308464858496
Hopper-v5,0,id,10.927159033990343,0.2286987060351393
Hopper-v5,0,id,10.655324382072893,0.1132158263145122
Hopper-v5,0,id,9.291516933383306,0.09203687704075719
Hopper-v5,0,id,10.2624029919218,0.08620450146187922
Hopper-v5,0,id,8.195416720685444,0.08043916364374343
Hopper-v5,0,id,8.0148373587071,0.07707412375816015
Hopper-v5,0,id,7.842657416315657,0.07482387406228218
Hopper-v5,0,id,8.659453855709243,0.07310770722350068
Hopper-v5,0,id,9.258493494400357,0.07164335070430305
Hopper-v5,0,id,8.756237363822716,0.07624527561392373
Hopper-v5,0,id,9.02145717961121,0.07456701846413227
Hopper-v5,0,id,8.587362892840101,0.07701780329038627
Hopper-v5,0,id,6.551468064778167,0.08005131877595285
Hopper-v5,0,id,8.72065589348879,0.1009520607962914
Hopper-v5,0,id,10.156673963980005,0.08777857896968608
Hopper-v5,0,id,7.294621922172252,0.09638854221215384
Hopper-v5,0,id,10.841663849196545,0.0860952398089921
Hopper-v5,0,id,11.475894695924653,0.10185313821030058
Hopper-v5,0,id,13.467625959349034,0.09155351765615452
Hopper-v5,0,id,13.542329730216116,0.0872862727097447
Hopper-v5,0,id,13.27803514889216,0.0885493389713734
