example_id,env_name,regime,seed,sensitivity_sketch,finite_disagreement,distance_to_calibration,probe_eps,n_probes,pnc_perturbation_scale,target_layer,bootstrap_frac,correction_lambda,calibration_size
2413,Ant-v5,mid,0,831.201171875,155.23825798970125,24.055713653564453,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2414,Ant-v5,mid,0,1435.88720703125,158.54395780631728,27.502328872680664,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2415,Ant-v5,mid,0,857.259521484375,139.02869826405666,21.491592407226562,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2416,Ant-v5,mid,0,1035.9449462890625,148.57265452829506,20.39150047302246,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2417,Ant-v5,mid,0,2092.518310546875,333.33535313419486,34.228397369384766,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2418,Ant-v5,mid,0,2511.911376953125,398.51624263297686,45.30419158935547,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2419,Ant-v5,mid,0,1039.6761474609375,231.7167843145898,37.06470489501953,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2420,Ant-v5,mid,0,1707.3822021484375,205.818078076315,23.69181251525879,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2421,Ant-v5,mid,0,3114.80322265625,357.761956395045,25.02075958251953,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2422,Ant-v5,mid,0,909.7957763671875,156.69355087195703,21.518882751464844,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2423,Ant-v5,mid,0,1118.6136474609375,158.90911333785337,25.239219665527344,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2424,Ant-v5,mid,0,625.9912109375,83.94752014840483,17.711496353149414,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2425,Ant-v5,mid,0,1663.44921875,230.7421582955971,27.76377296447754,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2426,Ant-v5,mid,0,2946.8759765625,327.7743231940658,21.260242462158203,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2427,Ant-v5,mid,0,853.83447265625,133.23010437202882,23.525371551513672,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2428,Ant-v5,mid,0,1650.7130126953125,182.17955464386378,23.24799346923828,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2429,Ant-v5,mid,0,607.79248046875,119.59488013748557,24.307382583618164,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2430,Ant-v5,mid,0,2077.63427734375,280.7353146581836,40.26773452758789,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2431,Ant-v5,mid,0,2308.9501953125,317.5315899851993,39.60129928588867,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2432,Ant-v5,mid,0,708.906494140625,100.65334040734868,19.711673736572266,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2433,Ant-v5,mid,0,2903.7421875,286.9814310847402,22.649860382080078,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2434,Ant-v5,mid,0,1413.5926513671875,251.3081518657906,34.95914077758789,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2435,Ant-v5,mid,0,679.6480102539062,95.23903758867286,16.078598022460938,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2436,Ant-v5,mid,0,967.5550537109375,146.40055840764379,22.871749877929688,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2437,Ant-v5,mid,0,3616.280029296875,426.5080592500518,30.985998153686523,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2438,Ant-v5,mid,0,1898.7578125,338.0179830218375,34.59547805786133,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2439,Ant-v5,mid,0,481.4157409667969,91.67580091147144,19.397113800048828,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2440,Ant-v5,mid,0,3831.1162109375,399.3682812059209,32.62240219116211,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2441,Ant-v5,mid,0,1763.9744873046875,260.0017253373373,120.88621520996094,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2442,Ant-v5,mid,0,2031.131103515625,463.5664188026657,49.825889587402344,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2443,Ant-v5,mid,0,2010.01123046875,396.0343726621419,50.91621780395508,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2444,Ant-v5,mid,0,2500.67138671875,234.94573689578755,24.564380645751953,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2445,Ant-v5,mid,0,1312.8236083984375,199.8488022123655,27.805727005004883,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2446,Ant-v5,mid,0,1068.5560302734375,149.5860067072127,19.78276824951172,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2447,Ant-v5,mid,0,1211.775634765625,211.73825854948225,24.80689239501953,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2448,Ant-v5,mid,0,2736.8896484375,271.3085559903649,21.570777893066406,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2449,Ant-v5,mid,0,997.89892578125,136.0683324350776,20.38796615600586,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2450,Ant-v5,mid,0,4042.24951171875,583.2406448630079,27.090864181518555,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2451,Ant-v5,mid,0,562.7598876953125,94.87211056142317,20.64358901977539,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2452,Ant-v5,mid,0,963.1741333007812,217.03655726361677,37.66889572143555,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2453,Ant-v5,mid,0,2235.142578125,339.70750979916386,43.3965950012207,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2454,Ant-v5,mid,0,2091.447998046875,219.73439914813963,17.97857666015625,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2455,Ant-v5,mid,0,972.1854858398438,117.25860730687248,19.25450325012207,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2456,Ant-v5,mid,0,3334.724853515625,391.6215703701072,35.30139923095703,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2457,Ant-v5,mid,0,824.5150146484375,151.0811931588065,24.940776824951172,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2458,Ant-v5,mid,0,2357.18310546875,262.26022944147985,17.309511184692383,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2459,Ant-v5,mid,0,2313.419189453125,399.0612239114947,45.11572265625,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2460,Ant-v5,mid,0,2948.642578125,295.94958575569774,22.829347610473633,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2461,Ant-v5,mid,0,2788.397216796875,315.3341612335381,27.54517364501953,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2462,Ant-v5,mid,0,4784.01708984375,517.207466324297,18.470348358154297,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2463,Ant-v5,mid,0,835.6578979492188,97.4341539524745,19.793542861938477,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2464,Ant-v5,mid,0,883.6863403320312,160.11530221120236,25.718441009521484,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2465,Ant-v5,mid,0,2405.1640625,281.59309572482687,27.707401275634766,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2466,Ant-v5,mid,0,1259.2034912109375,187.4431943798167,34.2260856628418,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2467,Ant-v5,mid,0,1194.820068359375,235.90990983828934,36.13544845581055,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2468,Ant-v5,mid,0,888.3657836914062,126.40082796603181,17.73834991455078,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2469,Ant-v5,mid,0,3217.292724609375,348.4900366875273,20.50305938720703,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2470,Ant-v5,mid,0,949.142578125,126.80761882691516,17.889604568481445,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2471,Ant-v5,mid,0,1238.4683837890625,169.65883634687592,27.606204986572266,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2472,Ant-v5,mid,0,4798.06884765625,466.8741274310842,30.43805694580078,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2473,Ant-v5,mid,0,1588.9019775390625,177.14887415512058,20.338598251342773,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2474,Ant-v5,mid,0,726.5888061523438,91.80550038926157,16.719470977783203,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2475,Ant-v5,mid,0,1240.9534912109375,170.86672107551556,23.867624282836914,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2476,Ant-v5,mid,0,731.2796020507812,99.67923033259032,15.778130531311035,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2477,Ant-v5,mid,0,1188.4619140625,150.02577429211692,20.85060691833496,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2478,Ant-v5,mid,0,1466.3355712890625,158.69218526041604,19.824729919433594,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2479,Ant-v5,mid,0,3353.677734375,352.25294637830825,23.94496726989746,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2480,Ant-v5,mid,0,2140.095458984375,371.60783063676126,38.607444763183594,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2481,Ant-v5,mid,0,1725.996826171875,443.474373486412,42.56519317626953,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2482,Ant-v5,mid,0,1217.640625,203.3583023534741,49.45943069458008,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2483,Ant-v5,mid,0,522.132568359375,109.59804726278762,24.018802642822266,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2484,Ant-v5,mid,0,12646.248046875,1707.154817460551,103.63189697265625,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2485,Ant-v5,mid,0,2551.89794921875,305.9091756747563,29.94371795654297,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2486,Ant-v5,mid,0,1658.4085693359375,196.82850132373818,19.849910736083984,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2487,Ant-v5,mid,0,1507.4581298828125,161.54557793516406,21.524656295776367,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2488,Ant-v5,mid,0,3827.77734375,428.1912796238163,18.24909782409668,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2489,Ant-v5,mid,0,2107.93505859375,277.3879226129442,31.694612503051758,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2490,Ant-v5,mid,0,979.2821655273438,138.8313337279385,17.86105728149414,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2491,Ant-v5,mid,0,1115.881591796875,140.05528654428898,15.674077987670898,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2492,Ant-v5,mid,0,1843.196044921875,268.2793466876427,31.833904266357422,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2493,Ant-v5,mid,0,2108.21630859375,219.20960726500806,25.99599838256836,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2494,Ant-v5,mid,0,1017.577392578125,167.28313712782534,36.44435501098633,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2495,Ant-v5,mid,0,1287.675048828125,170.9175819251823,31.07510757446289,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2496,Ant-v5,mid,0,2425.332763671875,260.5792918713803,24.49028968811035,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2497,Ant-v5,mid,0,598.8574829101562,81.93326319461468,17.15891456604004,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2498,Ant-v5,mid,0,1523.233642578125,213.1632669011771,27.7900447845459,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2499,Ant-v5,mid,0,3438.15771484375,397.15847575226303,23.250497817993164,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2500,Ant-v5,mid,0,501.5718688964844,71.4702189494923,24.51427459716797,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2501,Ant-v5,mid,0,938.40625,283.845969766999,43.55235290527344,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2502,Ant-v5,mid,0,1826.9923095703125,542.3690944022811,54.25933074951172,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2503,Ant-v5,mid,0,1357.123291015625,246.52671012817152,38.95292282104492,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2504,Ant-v5,mid,0,1567.787841796875,217.39231008598136,29.35587501525879,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2505,Ant-v5,mid,0,2272.60546875,252.86071401919517,24.688989639282227,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2506,Ant-v5,mid,0,1052.611572265625,172.37340471035384,28.99333381652832,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2507,Ant-v5,mid,0,871.4762573242188,156.75605455721166,26.619726181030273,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2508,Ant-v5,mid,0,1765.7508544921875,200.60712278878384,26.76751136779785,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2509,Ant-v5,mid,0,831.8456420898438,148.70208322111978,26.795673370361328,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2510,Ant-v5,mid,0,828.5504150390625,109.88406798728502,15.839319229125977,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2511,Ant-v5,mid,0,3013.28271484375,373.9237474349859,39.01893615722656,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2512,Ant-v5,mid,0,702.5458374023438,94.37561668073377,17.852619171142578,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2513,Ant-v5,mid,0,2931.474609375,303.35309755656624,19.67498016357422,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2514,Ant-v5,mid,0,2227.59619140625,243.51452622832923,19.141756057739258,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2515,Ant-v5,mid,0,1140.53369140625,126.87879587725257,15.951104164123535,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2516,Ant-v5,mid,0,3760.0966796875,348.0065451577801,25.183639526367188,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2517,Ant-v5,mid,0,1221.95556640625,156.5602678968163,19.93734359741211,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2518,Ant-v5,mid,0,840.2530517578125,127.55892555613724,18.56914710998535,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2519,Ant-v5,mid,0,1542.727294921875,340.10523809391566,40.4245491027832,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2520,Ant-v5,mid,0,1312.4273681640625,153.03349469085572,16.319726943969727,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2521,Ant-v5,mid,0,2577.787841796875,282.14594326180577,22.553707122802734,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2522,Ant-v5,mid,0,4703.46484375,491.11651670407184,18.754961013793945,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2523,Ant-v5,mid,0,3405.380859375,357.2668290857432,22.80109977722168,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2524,Ant-v5,mid,0,1036.3131103515625,135.3178505461781,23.571754455566406,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2525,Ant-v5,mid,0,2155.101806640625,350.6570355757824,40.288536071777344,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2526,Ant-v5,mid,0,580.47607421875,91.11364253328995,18.933738708496094,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2527,Ant-v5,mid,0,635.2832641601562,97.92357572748824,19.651046752929688,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2528,Ant-v5,mid,0,2960.556640625,306.7611060689817,25.1213321685791,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2529,Ant-v5,mid,0,687.3189697265625,103.35441126433327,20.406370162963867,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2530,Ant-v5,mid,0,950.4336547851562,104.17666215185153,20.238048553466797,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2531,Ant-v5,mid,0,638.9950561523438,109.58650800392076,27.309049606323242,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2532,Ant-v5,mid,0,507.4253234863281,111.75822959601032,28.414691925048828,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2533,Ant-v5,mid,0,1733.19970703125,275.0018438525906,46.66600799560547,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2534,Ant-v5,mid,0,1218.5135498046875,252.45607428955392,55.80005645751953,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2535,Ant-v5,mid,0,727.7569580078125,102.37270513973809,20.088329315185547,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2536,Ant-v5,mid,0,747.2905883789062,127.04628232466436,25.374364852905273,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2537,Ant-v5,mid,0,4653.3330078125,537.3436506323726,24.158037185668945,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2538,Ant-v5,mid,0,3092.73193359375,320.6082512708927,21.407503128051758,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2539,Ant-v5,mid,0,1466.0531005859375,180.8683425575338,35.288265228271484,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2540,Ant-v5,mid,0,1041.8280029296875,145.65250693593546,20.81559181213379,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2541,Ant-v5,mid,0,658.6356201171875,93.44785439899206,18.120412826538086,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2542,Ant-v5,mid,0,890.8981323242188,106.24377637334715,15.78536605834961,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2543,Ant-v5,mid,0,2818.603759765625,381.48556905241094,33.049320220947266,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2544,Ant-v5,mid,0,773.29736328125,107.07847802999405,91.34683990478516,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2545,Ant-v5,mid,0,672.9580688476562,79.3731218844722,16.897197723388672,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2546,Ant-v5,mid,0,1685.3402099609375,251.81956721585522,29.325336456298828,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2547,Ant-v5,mid,0,1852.8504638671875,223.22062357788835,68.7873306274414,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2548,Ant-v5,mid,0,2619.8271484375,353.5086209827415,40.260826110839844,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2549,Ant-v5,mid,0,1962.9681396484375,245.01459281374235,26.254322052001953,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2550,Ant-v5,mid,0,2100.977783203125,219.54354342752913,21.960098266601562,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2551,Ant-v5,mid,0,459.1827697753906,70.1210199554886,18.674657821655273,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2552,Ant-v5,mid,0,421.4599304199219,84.26579199269429,17.2526912689209,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2553,Ant-v5,mid,0,2171.792724609375,298.79685456670836,27.253610610961914,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2554,Ant-v5,mid,0,1168.8824462890625,164.26457963688495,20.924087524414062,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2555,Ant-v5,mid,0,831.59130859375,119.09289296456228,19.13576316833496,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2556,Ant-v5,mid,0,3616.916748046875,392.38964071786484,31.983327865600586,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2557,Ant-v5,mid,0,1679.579833984375,209.2891804028636,34.33652877807617,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2558,Ant-v5,mid,0,1338.03076171875,161.61161568679248,24.30602264404297,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2559,Ant-v5,mid,0,2578.2958984375,261.9894935261298,23.67180061340332,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2560,Ant-v5,mid,0,1307.0372314453125,163.67127405410181,24.562496185302734,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2561,Ant-v5,mid,0,1948.341796875,261.73260704590393,36.10102844238281,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2562,Ant-v5,mid,0,831.8009033203125,139.3863192884154,21.815725326538086,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2563,Ant-v5,mid,0,2791.24462890625,310.44711290044773,18.071340560913086,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2564,Ant-v5,mid,0,1948.8939208984375,381.1308120148403,40.44434356689453,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2565,Ant-v5,mid,0,3009.498046875,385.1781895092862,40.14326477050781,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2566,Ant-v5,mid,0,1679.4327392578125,184.4405676512383,19.780807495117188,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2567,Ant-v5,mid,0,1340.7388916015625,217.43585455040642,24.461639404296875,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2568,Ant-v5,mid,0,800.7660522460938,147.19923632355002,26.22491455078125,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2569,Ant-v5,mid,0,4430.87353515625,468.2858452695233,20.751535415649414,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2570,Ant-v5,mid,0,1572.2265625,232.1045071703782,34.692474365234375,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2571,Ant-v5,mid,0,2351.216064453125,264.68378199608026,26.72983741760254,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2572,Ant-v5,mid,0,1665.14208984375,333.38504508037647,54.00395202636719,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2573,Ant-v5,mid,0,2950.033447265625,292.07128858977524,20.371410369873047,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2574,Ant-v5,mid,0,3564.6669921875,339.972239849291,29.98990821838379,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2575,Ant-v5,mid,0,1456.947998046875,238.2866498154593,29.459184646606445,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2576,Ant-v5,mid,0,1204.063720703125,160.5752276174008,25.467269897460938,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2577,Ant-v5,mid,0,599.5261840820312,71.98677407331594,24.424509048461914,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2578,Ant-v5,mid,0,2055.289794921875,260.86156422913155,32.01006317138672,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2579,Ant-v5,mid,0,2000.4742431640625,276.08091515486,34.084415435791016,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2580,Ant-v5,mid,0,1574.0765380859375,205.73965737076998,26.400802612304688,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
2581,Ant-v5,mid,0,919.7918090820312,186.4550230972806,29.369924545288086,0.32,16,32.0,"even-indexed (l1, l3, …); LS on next layer",0.3,0.1,1024
